Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,486.2,486.2,88.44,50.52
e2,power,284.5,284.5,51.75,50.52
e3,power,270.3,270.3,53.92,55.41
e4,power,201.7,201.7,36.69,50.52
e5,power,191.6,191.6,37.24,53.98
