Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,175.4,145.2,30.16,0,82.81,5.5,10.3,35.53,46.1,6.108,5.522,11.63,47.48,29.75,56.26,88.16
COMP2,343.4,290.2,53.22,0,84.5,9.708,18.18,68.78,86.82,10.66,9.129,19.79,46.13,26.23,55.63,83.1
IHX,83.15,59.78,23.37,0,71.89,4.263,7.981,26.39,34.73,7.417,4.43,11.85,37.39,83.07,88.16,161.4
MOT1,183.8,174.7,9.192,0,95,1.677,3.139,33.44,34.98,1.672,0,1.672,0,4.603,50.52,55.63
MOT2,361.5,343.4,18.08,0,95,3.297,6.173,65.76,68.78,3.288,0,3.288,0,4.603,50.52,55.63
SNK_HX,253.6,241.9,11.74,0,95.37,2.142,4.01,88.66,94.27,4.105,3.638,7.743,46.98,11.48,97.11,108.3
SRC_HX,32.7,10.65,22.05,0,32.58,4.021,7.529,23.96,29.81,16.15,2.164,18.32,11.81,282,203.5,777.3
VAL1,62.09,33.45,28.65,0,53.87,5.225,9.782,19.71,24.5,9.091,0,9.091,0,130.8,88.16,203.5
VAL2,96.38,,96.38,0,,17.58,32.91,32.89,,32.89,0,32.89,0,inf,94.8,
TOT,548.3,241.9,292.8,13.55,44.12,53.41,100,99.2,124.1,52.98,24.88,77.86,31.96,183.5,50.26,142.5
