Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,493.6,493.6,78.48,44.17
e2,power,291.9,291.9,46.41,44.17
e3,power,277.3,277.3,49.54,49.63
e4,power,201.7,201.7,32.07,44.17
e5,power,191.6,191.6,34.24,49.63
