Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,18.32722710136,0.37532221812819305,0.17629945538566608,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,19.064867334312552,0.39042830956696867,0.17638002714527828,0.21404828242169036,0.02397964571549168,4.471872531164061,4.495852176879552,0.773389674244377,118.84548313359537,65.5051936639148
13,9.718410453827383,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-2.1599246167869868e-11,4.1579610717518145,4.157961071730215,0.773389674244381,118.84548313360045,118.84548322785227
21,690.1663570196683,117.70670191331268,0.0016921151051915331,117.7050097982075,0.06680032281340398,250.8430852214463,250.90988554425968,1870.2237334851222,100.96063908057289,100.98607345906142
22,1160.4035346149772,197.9048551973783,67.26742398890201,130.6374312084763,143.35471529379365,278.40358151210717,421.7582968059008,100.96063908057239,100.96063908057282,100.96063908057268
22c,860.8143308984278,146.81042450013462,16.230339271089413,130.58008522904518,34.58874336725876,278.2813705507366,312.87011391799535,100.9606390805731,100.96063908057276,100.9606390805728
23,860.8143308984278,146.81042450013462,16.230339271089413,130.58008522904518,34.588743367258814,278.28137055073637,312.8701139179952,100.96063908057329,100.96063908057269,100.96063908057275
24,713.20242166326,121.63546367731414,2.956254280654772,118.67920939665937,116.70526411611807,252.9192180327521,369.62448214887013,1870.2237334851661,100.96063908057278,143.96118709766878
31,934.9268318354837,88.09971007632983,58.341845365190764,29.75786471113906,306.8519730141522,115.48127222673108,422.33324524088323,137.67120469834492,101.57905055951274,125.48018342181167
32,1413.1339187706317,133.16195910037564,100.63788855239254,32.52407054798311,470.99012354437104,126.21608039864222,597.2062039430132,122.50241159135868,101.57905055951277,117.39199661325132
32c,828.6430733091885,78.08441476856082,45.603288439237545,32.481126329323274,213.42556729858433,126.04942687515319,339.47499417373746,122.50241159135871,101.57905055951274,113.79882669642441
33,828.6430733091885,78.08441476856082,45.603288439237545,32.481126329323274,213.42556729858435,126.04942687515319,339.4749941737375,122.50241159135871,101.57905055951274,113.79882669642443
34,695.8151269396109,65.56781649934646,35.78407365466311,29.783742844683353,167.4711732724442,115.5816974357828,283.052870708227,122.50241159135872,101.57905055951275,112.99811454914777
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,-0.0,0.0,0.0,-0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.46731704755316045,3.7062705104976446,4.173587558050805,2.202496635632137,8846.14765872609,19.63163322250666
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,287.3825739679025,3.1479897576320117,290.5305637255345,128.80061549641798,8846.147658726095,130.19073363377063
