Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,48.83064795034395,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,18.32722710136,0.37532221812819305,0.17629945538566608,0.199022762742527
12,48.83064795034395,25.001175819473076,3.1500000000000004,105.12288641079195,367.16096772974134,19.064867334312552,0.39042830956696867,0.17638002714527828,0.21404828242169036
13,48.83064795034395,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,9.718410453827383,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
21,5.863441467657077,19.259949019227122,8.744776564202086,599.2603126794467,2390.1222927480853,690.1663570196683,117.70670191331268,0.0016921151051915331,117.7050097982075
22,5.863441467657077,110.49140500893236,39.337174642710586,699.6509041591827,2459.0032008008584,1160.4035346149772,197.9048551973783,67.26742398890201,130.6374312084763
22c,5.863441467657077,77.60504566398077,39.03717464271059,424.9669529711202,1696.2895030665284,860.8143308984278,146.81042450013462,16.230339271089413,130.58008522904518
23,5.863441467657077,77.60504566398077,39.03717464271059,424.9669529711202,1696.2895030665284,860.8143308984278,146.81042450013462,16.230339271089413,130.58008522904518
24,5.863441467657077,15.00000000001279,8.919776564202087,424.9669529711202,1782.1669065214849,713.20242166326,121.63546367731414,2.956254280654772,118.67920939665937
31,10.612144251388122,76.82869969246525,8.436463922502485,697.1676364564493,2498.287348992735,934.9268318354837,88.09971007632983,58.341845365190764,29.75786471113906
32,10.612144251388122,128.1845719109458,24.505543662122513,752.8500766602557,2534.5151885962164,1413.1339187706317,133.16195910037564,100.63788855239254,32.52407054798311
32c,10.612144251388122,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,828.6430733091885,78.08441476856082,45.603288439237545,32.481126329323274
33,10.612144251388122,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,828.6430733091885,78.08441476856082,45.603288439237545,32.481126329323274
34,10.612144251388122,72.60504566398112,8.586463922502483,545.3987543395951,2057.4311711320124,695.8151269396109,65.56781649934646,35.78407365466311,29.783742844683353
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
