Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,182.2,150.8,31.32,0,82.81,5.981,11.7,36.46,46.1,6.268,5.676,11.94,47.52,26.44,55.6,84.9
COMP2,313.2,264.6,48.56,0,84.5,9.274,18.14,62.05,78.49,9.621,10.29,19.91,51.67,26.49,55.03,82.38
IHX,86.36,61.99,24.36,0,71.79,4.653,9.102,26.39,33.36,7.446,3.879,11.33,34.25,76.06,84.9,149.5
MOT1,190.9,181.4,9.547,0,95,1.823,3.566,34.73,35.94,1.736,0,1.736,0,3.481,50.52,55.03
MOT2,329.7,313.2,16.48,0,95,3.148,6.158,59.97,62.05,2.998,0,2.998,0,3.481,50.52,55.03
SNK_HX,253.6,241.9,11.72,0,95.38,2.238,4.378,87.2,92.22,4.03,3.536,7.566,46.74,10.88,95.51,105.9
SRC_HX,33.96,11.06,22.9,0,32.58,4.373,8.554,22.95,28.08,15.48,2.23,17.71,12.59,275.6,187.7,705
VAL1,64.49,34.74,29.75,0,53.87,5.681,11.11,19.71,23.48,9.093,0,9.093,0,121.1,84.9,187.7
VAL2,73.04,,73.04,0,,13.95,27.29,24.65,,24.65,0,24.65,0,inf,93.74,
TOT,523.6,241.9,267.7,14.08,46.19,51.12,100,94.69,120.3,48.41,25.61,74.02,34.6,175,50.23,138.2
