f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R290,R600a,R290/R600a,0.5,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.889,0.465,1114.82,1800.0,6.2,75.0,92.8,65.0,115.0,117.6,5.7,28.49,9.74,26.02,871.7,918.4,279.07,281.57,590.14,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.029,0.449,1114.82,1800.0,15.5,80.0,96.3,70.0,115.0,117.9,7.42,31.32,10.88,26.02,748.5,813.1,274.34,247.62,549.44,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.188,0.428,1114.82,1800.0,25.0,85.0,100.3,75.0,115.0,118.3,9.51,34.36,12.11,26.02,652.0,720.9,269.0,215.04,509.52,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.368,0.404,1114.82,1800.0,34.3,90.0,104.6,80.0,115.0,118.6,11.99,37.64,13.44,26.02,576.5,640.0,263.53,183.8,470.87,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.6,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.836,0.452,1114.82,1800.0,6.5,84.0,102.8,74.0,115.0,118.2,5.75,33.73,11.85,26.02,1008.0,738.4,355.52,221.45,607.33,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.959,0.432,1114.82,1800.0,15.9,88.0,105.4,78.0,115.0,118.5,7.49,36.3,12.89,26.02,856.2,671.1,344.55,196.14,569.14,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,40,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.098,0.41,1114.82,1800.0,25.3,92.0,108.3,82.0,115.0,118.7,9.59,39.03,14.0,26.02,738.5,610.4,333.11,171.68,531.36,R290,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.6,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600a,R290/R600a,0.7,20,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.718,0.421,1114.82,1800.0,7.0,93.0,112.8,83.0,115.0,118.8,5.85,39.74,14.29,26.02,1169.5,596.2,450.94,165.7,649.1,R290,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.7,30,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.7,40,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600a,R290/R600a,0.7,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,
R290,R600a,R290/R600a,0.7,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,
R290,R600,R290/R600,0.3,20,110.0,V_ONLY,V_ONLY,"V_c1, V_c2",V_c2,,1.966,0.485,1114.82,1800.0,5.8,57.0,72.7,47.0,115.0,115.0,5.65,19.89,4.58,20.23,702.2,1615.2,175.61,363.1,567.06,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,False,False,ok,0.5
R290,R600,R290/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.139,0.474,1114.82,1800.0,15.1,64.0,78.3,54.0,115.0,115.0,7.34,22.96,5.5,20.23,612.9,1345.3,177.9,317.34,521.31,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.337,0.459,1114.82,1800.0,24.5,71.0,84.3,61.0,115.0,115.4,9.39,26.38,6.54,20.23,541.6,1126.0,179.71,273.49,477.05,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.564,0.439,1114.82,1800.0,33.8,78.0,90.7,68.0,115.0,115.9,11.84,30.16,7.72,20.23,485.0,946.5,181.46,231.58,434.77,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.821,0.412,1114.82,1800.0,43.2,85.0,97.4,75.0,115.0,116.6,14.74,34.36,9.06,20.23,440.9,798.7,183.8,191.62,395.18,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.985,0.49,1114.82,1800.0,5.7,66.0,82.8,56.0,115.0,115.0,5.63,23.9,5.78,20.23,801.7,1278.0,228.93,304.61,561.62,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.142,0.475,1114.82,1800.0,15.1,72.0,87.3,62.0,115.0,115.5,7.34,26.89,6.7,20.23,690.2,1098.1,227.02,267.38,520.42,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.321,0.456,1114.82,1800.0,24.5,78.0,92.3,68.0,115.0,115.9,9.4,30.16,7.72,20.23,602.7,946.5,224.68,231.58,480.27,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.524,0.432,1114.82,1800.0,33.9,84.0,97.6,74.0,115.0,116.5,11.87,33.73,8.86,20.23,534.2,818.1,222.36,197.21,441.66,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.751,0.401,1114.82,1800.0,43.4,90.0,103.3,80.0,115.0,117.0,14.79,37.64,10.12,20.23,481.3,708.9,220.71,164.28,405.26,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.959,0.483,1114.82,1800.0,5.8,75.0,92.8,65.0,115.0,115.7,5.65,28.49,7.2,20.23,913.0,1019.1,291.39,249.3,569.15,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.099,0.465,1114.82,1800.0,15.3,80.0,96.4,70.0,115.0,116.1,7.37,31.32,8.09,20.23,777.7,901.3,284.48,219.96,531.0,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.259,0.443,1114.82,1800.0,24.7,85.0,100.3,75.0,115.0,116.6,9.45,34.36,9.06,20.23,672.8,798.7,277.26,191.62,493.57,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.438,0.416,1114.82,1800.0,34.1,90.0,104.6,80.0,115.0,117.0,11.93,37.64,10.12,20.23,591.3,708.9,270.17,164.28,457.32,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600,R290/R600,0.6,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.879,0.463,1114.82,1800.0,6.2,84.0,102.8,74.0,115.0,116.5,5.71,33.73,8.86,20.23,1041.0,818.1,366.31,197.21,593.18,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.004,0.443,1114.82,1800.0,15.7,88.0,105.4,78.0,115.0,116.8,7.45,36.3,9.68,20.23,879.9,743.4,353.51,175.1,556.43,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,40,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.143,0.419,1114.82,1800.0,25.1,92.0,108.3,82.0,115.0,117.2,9.54,39.03,10.56,20.23,755.7,676.2,340.48,153.62,520.1,R290,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600,R290/R600,0.6,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600,R290/R600,0.7,20,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.741,0.427,1114.82,1800.0,6.9,93.0,112.9,83.0,115.0,117.3,5.83,39.74,10.79,20.23,1194.9,660.5,459.99,148.35,640.35,R290,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.7,30,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600,R290/R600,0.7,40,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600,R290/R600,0.7,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,
R290,R600,R290/R600,0.7,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,
R1270,R600a,R1270/R600a,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.834,0.451,1114.82,1800.0,6.5,57.0,78.6,47.0,115.0,116.6,7.05,23.78,6.36,26.02,532.7,1444.5,162.44,414.94,607.77,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.003,0.443,1114.82,1800.0,15.7,64.0,83.8,54.0,115.0,116.9,9.08,27.39,7.55,26.02,477.1,1207.7,167.85,361.03,556.71,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.195,0.43,1114.82,1800.0,24.9,71.0,89.5,61.0,115.0,117.3,11.52,31.4,8.89,26.02,431.5,1013.6,172.73,309.71,507.83,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.414,0.412,1114.82,1800.0,34.2,78.0,95.6,68.0,115.0,117.8,14.43,35.85,10.41,26.02,395.0,853.5,177.7,261.04,461.83,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,60,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.656,0.386,1114.82,1800.0,43.6,85.0,101.9,75.0,115.0,118.3,17.86,40.79,12.11,26.02,367.2,720.9,183.74,215.04,419.77,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.882,0.464,1114.82,1800.0,6.2,66.0,89.8,56.0,115.0,117.0,7.0,28.5,7.92,26.02,619.9,1148.3,216.75,346.1,592.47,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.034,0.45,1114.82,1800.0,15.5,72.0,93.8,62.0,115.0,117.4,9.05,32.01,9.1,26.02,544.9,988.8,218.2,302.59,548.21,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.205,0.432,1114.82,1800.0,24.9,78.0,98.2,68.0,115.0,117.8,11.51,35.85,10.41,26.02,485.5,853.5,219.29,261.04,505.61,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,50,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.395,0.409,1114.82,1800.0,34.3,84.0,103.1,74.0,115.0,118.2,14.45,40.05,11.85,26.02,439.0,738.4,220.68,221.45,465.4,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.5,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.883,0.464,1114.82,1800.0,6.2,75.0,100.8,65.0,115.0,117.6,7.0,33.89,9.74,26.02,715.9,918.4,280.85,281.57,592.02,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.016,0.446,1114.82,1800.0,15.6,80.0,103.6,70.0,115.0,117.9,9.06,37.21,10.88,26.02,620.9,813.1,277.63,247.62,552.9,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,40,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.164,0.424,1114.82,1800.0,25.0,85.0,106.9,75.0,115.0,118.3,11.55,40.79,12.11,26.02,546.9,720.9,274.32,215.04,515.11,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.5,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600a,R1270/R600a,0.6,20,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.827,0.449,1114.82,1800.0,6.5,84.0,111.6,74.0,115.0,118.2,7.05,40.05,11.85,26.02,825.2,738.4,358.21,221.45,610.17,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,30,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.94,0.428,1114.82,1800.0,15.9,88.0,113.3,78.0,115.0,118.5,9.14,43.08,12.89,26.02,708.9,671.1,349.64,196.14,574.51,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,40,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.234,0.438,1114.82,1800.0,25.0,87.0,109.4,82.0,115.0,118.7,11.54,42.3,14.0,26.02,586.7,610.4,302.39,171.68,499.02,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600a,R1270/R600a,0.6,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,
R1270,R600a,R1270/R600a,0.7,20,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.805,0.444,1114.82,1800.0,5.0,88.0,117.0,83.0,115.0,118.8,6.76,43.08,14.29,26.02,947.2,596.2,421.05,165.7,617.63,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.7,30,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600a,R1270/R600a,0.7,40,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=94.0 °C ≥ T_crit=91.1 °C,
R1270,R600a,R1270/R600a,0.7,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,
R1270,R600a,R1270/R600a,0.7,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=100.0 °C ≥ T_crit=91.1 °C,
R1270,R600,R1270/R600,0.3,20,110.0,V_ONLY,V_ONLY,"V_c1, V_c2",V_c2,,1.962,0.484,1114.82,1800.0,5.9,57.0,78.9,47.0,115.0,115.0,6.93,23.78,4.58,20.23,580.8,1615.2,176.73,363.1,568.24,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,False,False,ok,0.5
R1270,R600,R1270/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.131,0.472,1114.82,1800.0,15.2,64.0,84.0,54.0,115.0,115.0,8.96,27.39,5.5,20.23,510.9,1345.3,179.61,317.34,523.11,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.324,0.456,1114.82,1800.0,24.5,71.0,89.6,61.0,115.0,115.4,11.4,31.4,6.54,20.23,455.3,1126.0,182.31,273.49,479.79,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.54,0.435,1114.82,1800.0,33.9,78.0,95.6,68.0,115.0,115.9,14.31,35.85,7.72,20.23,411.7,946.5,185.41,231.58,438.93,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,60,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.776,0.405,1114.82,1800.0,43.3,85.0,102.0,75.0,115.0,116.6,17.75,40.79,9.06,20.23,379.0,798.7,189.87,191.62,401.57,R1270,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.98,0.489,1114.82,1800.0,5.8,66.0,90.0,56.0,115.0,115.0,6.91,28.5,5.78,20.23,660.6,1278.0,230.31,304.61,563.08,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.132,0.473,1114.82,1800.0,15.1,72.0,93.9,62.0,115.0,115.5,8.95,32.01,6.7,20.23,573.7,1098.1,229.36,267.38,522.88,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.303,0.452,1114.82,1800.0,24.6,78.0,98.3,68.0,115.0,115.9,11.42,35.85,7.72,20.23,505.9,946.5,228.37,231.58,484.16,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
