f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R290,R600a,R290/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.97,0.435,1000.0,1614.6,14.9,64.6,79.0,53.2,115.6,117.5,7.3,23.25,7.4,26.27,515.3,1104.2,151.12,330.92,507.69,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.164,0.424,1000.0,1614.6,24.3,71.5,84.9,60.2,115.6,117.9,9.35,26.66,8.74,26.27,461.3,924.1,154.61,284.09,462.07,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.388,0.407,1000.0,1614.6,33.7,78.5,91.3,67.3,115.6,118.3,11.8,30.44,10.26,26.27,417.6,776.4,157.76,239.79,418.75,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.3,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.643,0.384,1000.0,1614.6,43.1,85.4,97.9,74.4,115.6,118.8,14.7,34.63,11.96,26.27,383.1,654.5,161.14,198.0,378.32,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.851,0.456,1000.0,1614.6,5.3,66.6,83.6,55.2,115.6,117.6,5.56,24.19,7.77,26.27,681.8,1049.0,195.59,317.28,540.14,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.005,0.443,1000.0,1614.6,14.8,72.5,88.0,61.3,115.6,117.9,7.27,27.18,8.95,26.27,591.8,901.2,195.83,277.61,498.64,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.182,0.427,1000.0,1614.6,24.2,78.5,92.9,67.3,115.6,118.3,9.34,30.44,10.26,26.27,520.7,776.4,195.42,239.79,458.39,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.4,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.382,0.406,1000.0,1614.6,33.7,84.4,98.2,73.4,115.6,118.7,11.8,34.0,11.7,26.27,464.6,670.5,194.74,203.82,419.82,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.4,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.608,0.379,1000.0,1614.6,43.2,90.4,103.8,79.5,115.6,119.1,14.73,37.89,13.29,26.27,421.0,580.3,194.4,169.66,383.5,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.5,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.857,0.457,1000.0,1614.6,5.3,75.5,93.6,64.3,115.6,118.1,5.56,28.78,9.59,26.27,792.4,836.2,252.92,258.46,538.58,R290,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.995,0.441,1000.0,1614.6,14.8,80.5,97.0,69.4,115.6,118.5,7.28,31.59,10.73,26.27,677.2,739.2,248.31,227.59,501.22,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.5,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.152,0.421,1000.0,1614.6,24.3,85.4,100.9,74.4,115.6,118.8,9.36,34.63,11.96,26.27,587.9,654.5,243.21,198.0,464.7,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.5,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.329,0.397,1000.0,1614.6,33.9,90.4,105.1,79.5,115.6,119.1,11.85,37.89,13.29,26.27,518.5,580.3,238.0,169.66,429.4,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.5,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.6,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.807,0.444,1000.0,1614.6,5.5,84.4,103.5,73.4,115.6,118.7,5.6,34.0,11.7,26.27,917.4,670.5,321.64,203.82,553.39,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.6,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.929,0.426,1000.0,1614.6,15.1,88.4,105.9,77.4,115.6,119.0,7.34,36.56,12.74,26.27,775.3,608.8,311.28,180.85,518.31,R290,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.6,40,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.067,0.404,1000.0,1614.6,24.7,92.3,108.8,81.5,115.6,119.3,9.44,39.27,13.85,26.27,666.3,553.2,300.58,158.68,483.7,R290,R600a,0.4485,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.6,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.6,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600a,R290/R600a,0.7,20,110.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.694,0.415,1000.0,1614.6,6.2,93.3,113.4,82.5,115.6,119.3,5.7,39.98,14.14,26.27,1064.6,540.2,407.17,153.25,590.19,R290,R600a,0.4485,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.4485
R290,R600a,R290/R600a,0.7,30,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R290,R600a,R290/R600a,0.7,40,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,
R290,R600a,R290/R600a,0.7,50,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,
R290,R600a,R290/R600a,0.7,60,110.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,
R717,R600,R717/R600,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.959,0.484,1000.0,1614.6,4.9,57.5,152.6,45.7,115.7,115.7,5.14,24.58,4.43,20.48,450.0,1494.1,149.88,334.75,510.41,R717-LP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.15,0.477,1000.0,1614.6,14.4,64.4,148.3,52.9,115.7,115.7,7.13,29.09,5.35,20.48,366.6,1238.1,148.99,292.59,465.1,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.375,0.467,1000.0,1614.6,23.8,71.4,145.4,60.0,115.7,116.0,9.65,34.19,6.39,20.48,303.1,1032.0,147.31,252.35,420.98,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.645,0.453,1000.0,1614.6,33.1,78.3,143.8,67.1,115.7,116.5,12.79,39.94,7.57,20.48,254.0,864.6,144.93,214.03,378.14,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.3,60,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.97,0.434,1000.0,1614.6,42.5,85.3,143.2,74.2,115.7,117.1,16.67,46.39,8.91,20.48,215.5,727.6,141.94,177.61,336.65,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.02,0.499,1000.0,1614.6,4.6,66.4,176.3,55.0,115.7,115.7,5.09,30.48,5.63,20.48,489.0,1174.7,189.21,280.9,495.13,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.205,0.489,1000.0,1614.6,14.2,72.4,168.4,61.1,115.7,116.0,7.08,34.97,6.55,20.48,392.6,1005.9,183.89,246.76,453.59,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.422,0.477,1000.0,1614.6,23.6,78.3,162.2,67.1,115.7,116.5,9.6,39.94,7.57,20.48,320.8,864.6,177.87,214.03,412.81,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.4,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.682,0.46,1000.0,1614.6,33.0,84.3,157.6,73.2,115.7,117.0,12.76,45.42,8.71,20.48,266.1,745.6,171.23,182.7,372.83,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.4,60,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.997,0.439,1000.0,1614.6,42.5,90.3,154.3,79.3,115.7,117.6,16.64,51.46,9.97,20.48,223.7,644.8,164.02,152.74,333.71,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.5,20,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.058,0.509,1000.0,1614.6,4.5,75.4,199.3,64.1,115.7,116.3,5.06,37.39,7.05,20.48,525.3,932.2,231.21,230.22,486.0,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.5,30,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.237,0.497,1000.0,1614.6,14.0,80.3,188.0,69.2,115.7,116.7,7.05,41.71,7.94,20.48,417.2,822.7,220.95,203.44,447.0,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.5,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.448,0.482,1000.0,1614.6,23.5,85.3,178.7,74.2,115.7,117.1,9.58,46.39,8.91,20.48,337.7,727.6,210.17,177.61,408.47,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.5,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.7,0.463,1000.0,1614.6,33.0,90.3,171.2,79.3,115.7,117.6,12.74,51.46,9.97,20.48,277.7,644.8,198.88,152.74,370.4,R717-HP,R600,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.5,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,3.005,0.44,1000.0,1614.6,42.5,95.3,165.2,84.4,115.7,118.1,16.64,56.93,11.11,20.48,231.7,572.4,187.11,128.79,332.82,R717-HP,R600,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.6,20,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.072,0.513,1000.0,1614.6,4.4,84.3,221.7,73.2,115.7,117.0,5.05,45.42,8.71,20.48,558.9,745.6,275.63,182.7,482.73,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.6,30,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.246,0.499,1000.0,1614.6,14.0,88.3,207.1,77.3,115.7,117.4,7.04,49.38,9.53,20.48,440.4,676.6,260.08,162.57,445.18,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.6,40,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.452,0.483,1000.0,1614.6,23.5,92.3,194.9,81.3,115.7,117.8,9.58,53.59,10.41,20.48,353.9,614.7,244.17,143.05,407.88,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.6,50,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.697,0.463,1000.0,1614.6,33.0,96.3,184.6,85.4,115.7,118.2,12.75,58.08,11.35,20.48,289.1,559.1,227.9,124.12,370.82,R717-HP,R600,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.6,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.994,0.438,1000.0,1614.6,42.5,100.2,176.0,89.4,115.7,118.5,16.64,62.84,12.34,20.48,239.7,509.0,211.26,105.79,334.01,R717-HP,R600,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.7,20,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.061,0.51,1000.0,1614.6,4.5,93.3,243.4,82.3,115.7,117.9,5.06,54.69,10.64,20.48,590.0,600.2,322.38,138.26,485.16,R717-HP,R600,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.7,30,110.0,HARD,HARD,"p_c1, T_c1, V_c1, V_c2",T_c1,,2.232,0.496,1000.0,1614.6,14.1,96.3,225.8,85.4,115.7,118.2,7.06,58.08,11.35,20.48,462.3,559.1,301.26,124.12,448.05,R717-HP,R600,0.4485,False,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.7,40,110.0,HARD,HARD,"p_c1, T_c1, V_c1, V_c2",T_c1,,2.433,0.479,1000.0,1614.6,23.6,99.2,210.8,88.4,115.7,118.5,9.59,61.62,12.09,20.48,369.4,521.0,279.93,110.31,411.06,R717-HP,R600,0.4485,False,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.7,50,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.673,0.458,1000.0,1614.6,33.1,102.2,197.8,91.4,115.7,118.7,12.77,65.32,12.86,20.48,300.2,485.8,258.36,96.84,374.17,R717-HP,R600,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600,R717/R600,0.7,60,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.964,0.434,1000.0,1614.6,42.5,105.2,186.7,94.4,115.7,119.0,16.67,69.2,13.67,20.48,247.6,453.1,236.51,83.69,337.34,R717-HP,R600,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.833,0.451,1000.0,1614.6,5.5,57.5,151.1,46.1,115.6,117.1,5.25,24.58,6.21,26.27,411.8,1325.3,137.88,380.25,545.67,R717-LP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.019,0.446,1000.0,1614.6,14.9,64.4,147.1,53.2,115.6,117.5,7.25,29.09,7.4,26.27,341.9,1104.2,139.35,330.92,495.3,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.24,0.439,1000.0,1614.6,24.2,71.4,144.5,60.2,115.6,117.9,9.78,34.19,8.74,26.27,287.1,924.1,139.68,284.09,446.36,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.506,0.429,1000.0,1614.6,33.5,78.3,143.1,67.3,115.6,118.3,12.93,39.94,10.26,26.27,243.6,776.4,139.0,239.79,399.01,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.3,60,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.83,0.413,1000.0,1614.6,42.8,85.3,142.7,74.4,115.6,118.8,16.79,46.39,11.96,26.27,208.8,654.5,137.45,198.0,353.38,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.916,0.473,1000.0,1614.6,5.1,66.4,175.1,55.2,115.6,117.6,5.18,30.48,7.77,26.27,458.1,1049.0,178.18,317.28,521.82,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.097,0.465,1000.0,1614.6,14.5,72.4,167.4,61.3,115.6,117.9,7.17,34.97,8.95,26.27,372.5,901.2,175.06,277.61,476.77,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.312,0.454,1000.0,1614.6,24.0,78.3,161.5,67.3,115.6,118.3,9.71,39.94,10.26,26.27,307.6,776.4,170.9,239.79,432.58,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.4,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.568,0.44,1000.0,1614.6,33.3,84.3,157.1,73.4,115.6,118.7,12.86,45.42,11.7,26.27,257.5,670.5,165.82,203.82,389.37,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.4,60,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.88,0.421,1000.0,1614.6,42.7,90.3,153.9,79.5,115.6,119.1,16.75,51.46,13.29,26.27,218.1,580.3,159.92,169.66,347.21,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.5,20,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,1.978,0.488,1000.0,1614.6,4.9,75.4,198.5,64.3,115.6,118.1,5.13,37.39,9.59,26.27,501.1,836.2,221.58,258.46,505.58,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.5,30,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.154,0.478,1000.0,1614.6,14.3,80.3,187.3,69.4,115.6,118.5,7.12,41.71,10.73,26.27,401.4,739.2,213.22,227.59,464.29,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.5,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.361,0.464,1000.0,1614.6,23.8,85.3,178.2,74.4,115.6,118.8,9.66,46.39,11.96,26.27,327.2,654.5,204.04,198.0,423.48,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.5,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.61,0.447,1000.0,1614.6,33.2,90.3,170.8,79.5,115.6,119.1,12.83,51.46,13.29,26.27,270.8,580.3,194.11,169.66,383.2,R717-HP,R600a,0.4485,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.5,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.911,0.425,1000.0,1614.6,42.6,95.3,164.9,84.5,115.6,119.5,16.72,56.93,14.72,26.27,227.2,515.2,183.48,142.56,343.48,R717-HP,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.6,20,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.014,0.498,1000.0,1614.6,4.7,84.3,221.1,73.4,115.6,118.7,5.1,45.42,11.7,26.27,540.7,670.5,267.65,203.82,496.55,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.6,30,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.185,0.485,1000.0,1614.6,14.2,88.3,206.6,77.4,115.6,119.0,7.1,49.38,12.74,26.27,428.4,608.8,253.62,180.85,457.61,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.6,40,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.387,0.469,1000.0,1614.6,23.7,92.3,194.5,81.5,115.6,119.3,9.64,53.59,13.85,26.27,345.8,553.2,239.02,158.68,418.9,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.6,50,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.629,0.451,1000.0,1614.6,33.2,96.3,184.3,85.5,115.6,119.5,12.81,58.08,15.02,26.27,283.7,503.1,223.86,137.28,380.42,R717-HP,R600a,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.6,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.922,0.427,1000.0,1614.6,42.6,100.2,175.8,89.5,115.6,119.8,16.71,62.84,16.27,26.27,236.1,457.9,208.16,116.64,342.18,R717-HP,R600a,0.4485,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.7,20,110.0,HARD,HARD,"T_c1, V_c1, V_c2",T_c1,,2.023,0.5,1000.0,1614.6,4.6,93.3,243.0,82.5,115.6,119.3,5.09,54.69,14.14,26.27,577.1,540.2,316.16,153.25,494.4,R717-HP,R600a,0.4485,True,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.7,30,110.0,HARD,HARD,"p_c1, T_c1, V_c1, V_c2",T_c1,,2.19,0.486,1000.0,1614.6,14.2,96.3,225.5,85.5,115.6,119.5,7.09,58.08,15.02,26.27,453.6,503.1,296.17,137.28,456.55,R717-HP,R600a,0.4485,False,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.7,40,110.0,HARD,HARD,"p_c1, T_c1, V_c1, V_c2",T_c1,,2.388,0.47,1000.0,1614.6,23.7,99.2,210.5,88.5,115.6,119.7,9.63,61.62,15.95,26.27,363.5,468.8,275.83,121.73,418.76,R717-HP,R600a,0.4485,False,True,False,True,False,False,True,True,False,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.7,50,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.625,0.45,1000.0,1614.6,33.2,102.2,197.6,91.5,115.6,119.9,12.81,65.32,16.92,26.27,296.2,436.9,255.1,106.6,381.02,R717-HP,R600a,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
R717,R600a,R717/R600a,0.7,60,110.0,HARD,OK,"p_c1, T_c1, V_c1, V_c2",,,2.913,0.426,1000.0,1614.6,42.6,105.2,186.5,94.6,115.6,120.1,16.72,69.2,17.93,26.27,244.8,407.2,234.0,91.89,343.31,R717-HP,R600a,0.4485,False,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.4485
