f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R717,R600,R717/R600,0.5,20,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.091,0.519,1114.82,1800.0,5.0,75.0,197.1,65.0,115.0,115.7,5.16,37.1,7.2,20.23,583.1,1019.1,257.1,249.3,533.05,R717-HP,R600,1.0,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.079,0.461,1114.82,1800.0,15.0,80.0,103.8,70.0,115.0,116.1,8.92,37.21,8.09,20.23,649.6,901.3,289.36,219.96,536.13,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.05,0.401,1114.82,1800.0,15.0,84.0,101.0,74.0,115.0,116.5,7.32,33.73,8.86,20.23,835.1,818.1,319.47,197.21,543.87,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.036,0.372,1114.82,1800.0,15.0,85.0,102.1,75.0,115.0,116.6,7.32,34.36,9.06,20.23,849.1,798.7,328.47,191.62,547.47,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.036,0.425,1114.82,1800.0,15.0,85.0,102.1,75.0,115.0,116.6,7.32,34.36,9.06,20.23,849.1,798.7,328.47,191.62,547.47,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.025,0.449,1114.82,1800.0,15.0,72.0,94.0,62.0,115.0,117.4,8.92,32.01,9.1,26.02,551.6,988.8,220.4,302.59,550.52,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.024,0.422,1114.82,1800.0,15.0,71.0,92.7,61.0,115.0,117.3,8.92,31.4,8.89,26.02,542.7,1013.6,213.65,309.71,550.91,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.019,0.448,1114.82,1800.0,15.0,80.0,96.4,70.0,115.0,117.9,7.32,31.32,10.88,26.02,758.4,813.1,276.94,247.62,552.17,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.016,0.395,1114.82,1800.0,15.0,78.0,101.3,68.0,115.0,117.8,8.92,35.85,10.41,26.02,608.8,853.5,264.3,261.04,552.99,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.016,0.421,1114.82,1800.0,15.0,78.0,101.3,68.0,115.0,117.8,8.92,35.85,10.41,26.02,608.8,853.5,264.3,261.04,552.99,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.006,0.445,1114.82,1800.0,15.0,80.0,103.8,70.0,115.0,117.9,8.92,37.21,10.88,26.02,629.5,813.1,280.42,247.62,555.83,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,20,110.0,HARD,OK,"T_c1, V_c1, V_c2",,,2.002,0.496,1114.82,1800.0,5.0,75.0,197.1,65.0,115.0,117.6,5.16,37.1,9.74,26.02,561.3,918.4,247.52,281.57,556.93,R717-HP,R600a,1.0,True,True,False,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.99,0.441,1114.82,1800.0,15.0,88.0,105.5,78.0,115.0,116.8,7.32,36.3,9.68,20.23,893.9,743.4,357.1,175.1,560.21,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.989,0.389,1114.82,1800.0,15.0,84.0,101.0,74.0,115.0,118.2,7.32,33.73,11.85,26.02,813.0,738.4,311.03,221.45,560.5,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.979,0.362,1114.82,1800.0,15.0,85.0,102.1,75.0,115.0,118.3,7.32,34.36,12.11,26.02,827.6,720.9,320.14,215.04,563.35,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,40,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.979,0.413,1114.82,1800.0,15.0,85.0,102.1,75.0,115.0,118.3,7.32,34.36,12.11,26.02,827.6,720.9,320.14,215.04,563.35,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.954,0.357,1114.82,1800.0,15.0,90.0,107.8,80.0,115.0,117.0,7.32,37.64,10.12,20.23,926.1,708.9,377.68,164.28,570.48,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.954,0.382,1114.82,1800.0,15.0,90.0,107.8,80.0,115.0,117.0,7.32,37.64,10.12,20.23,926.1,708.9,377.68,164.28,570.48,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,30,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.942,0.431,1114.82,1800.0,15.0,88.0,105.5,78.0,115.0,118.5,7.32,36.3,12.89,26.02,873.8,671.1,349.1,196.14,573.94,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.937,0.48,1114.82,1800.0,5.0,75.0,101.2,65.0,115.0,115.7,6.76,33.89,7.2,20.23,766.1,1019.1,297.36,249.3,575.43,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,60,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.913,0.349,1114.82,1800.0,15.0,90.0,107.8,80.0,115.0,118.6,7.32,37.64,13.44,26.02,907.1,640.0,369.92,183.8,582.87,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,50,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.913,0.374,1114.82,1800.0,15.0,90.0,107.8,80.0,115.0,118.6,7.32,37.64,13.44,26.02,907.1,640.0,369.92,183.8,582.87,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.865,0.462,1114.82,1800.0,5.0,75.0,101.2,65.0,115.0,117.6,6.76,33.89,9.74,26.02,737.6,918.4,286.27,281.57,597.73,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.6,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.858,0.461,1114.82,1800.0,5.0,84.0,103.1,74.0,115.0,116.5,5.51,33.73,8.86,20.23,1074.3,818.1,372.89,197.21,600.11,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.6,20,110.0,HARD,OK,"p_c1, V_c1, V_c2",,,1.812,0.449,1114.82,1800.0,5.0,84.0,103.1,74.0,115.0,118.2,5.51,33.73,11.85,26.02,1045.9,738.4,363.04,221.45,615.25,R290,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.253,0.5,1114.82,1800.0,15.0,72.0,165.5,62.0,115.0,115.5,7.28,34.67,6.7,20.23,432.3,1098.1,202.61,267.38,494.73,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.248,0.469,1114.82,1800.0,15.0,71.0,163.0,61.0,115.0,115.4,7.28,33.89,6.54,20.23,429.2,1126.0,197.7,273.49,495.98,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.198,0.488,1114.82,1800.0,15.0,64.0,145.7,54.0,115.0,115.0,7.28,28.79,5.5,20.23,406.6,1345.3,164.45,317.34,507.15,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.142,0.447,1114.82,1800.0,15.0,71.0,86.2,61.0,115.0,115.4,7.32,26.38,6.54,20.23,681.5,1126.0,220.87,273.49,520.38,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.14,0.475,1114.82,1800.0,15.0,72.0,87.3,62.0,115.0,115.5,7.32,26.89,6.7,20.23,691.8,1098.1,227.46,267.38,520.88,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.137,0.474,1114.82,1800.0,15.0,64.0,78.3,54.0,115.0,115.0,7.32,22.96,5.5,20.23,614.5,1345.3,178.35,317.34,521.78,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.132,0.473,1114.82,1800.0,15.0,72.0,165.5,62.0,115.0,117.4,7.28,34.67,9.1,26.02,414.4,988.8,194.19,302.59,522.93,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.129,0.472,1114.82,1800.0,15.0,64.0,84.1,54.0,115.0,115.0,8.92,27.39,5.5,20.23,512.6,1345.3,180.17,317.34,523.69,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.123,0.443,1114.82,1800.0,15.0,71.0,163.0,61.0,115.0,117.3,7.28,33.89,8.89,26.02,410.7,1013.6,189.18,309.71,525.15,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.111,0.413,1114.82,1800.0,15.0,78.0,94.1,68.0,115.0,115.9,7.32,30.16,7.72,20.23,758.3,946.5,270.16,231.58,528.14,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.111,0.441,1114.82,1800.0,15.0,78.0,94.1,68.0,115.0,115.9,7.32,30.16,7.72,20.23,758.3,946.5,270.16,231.58,528.14,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.055,0.509,1114.82,1800.0,5.0,66.0,174.4,56.0,115.0,115.0,5.16,30.18,5.78,20.23,546.5,1278.0,210.87,304.61,542.62,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.051,0.455,1114.82,1800.0,15.0,64.0,145.7,54.0,115.0,116.9,7.28,28.79,7.55,26.02,384.4,1207.7,155.44,361.03,543.66,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.034,0.451,1114.82,1800.0,15.0,72.0,87.3,62.0,115.0,117.4,7.32,26.89,9.1,26.02,663.1,988.8,218.01,302.59,548.0,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.033,0.424,1114.82,1800.0,15.0,71.0,86.2,61.0,115.0,117.3,7.32,26.38,8.89,26.02,652.2,1013.6,211.36,309.71,548.5,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,50,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.028,0.397,1114.82,1800.0,15.0,78.0,94.1,68.0,115.0,117.8,7.32,30.16,10.41,26.02,733.0,853.5,261.15,261.04,549.67,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,40,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.028,0.423,1114.82,1800.0,15.0,78.0,94.1,68.0,115.0,117.8,7.32,30.16,10.41,26.02,733.0,853.5,261.15,261.04,549.67,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,2.0,0.444,1114.82,1800.0,15.0,64.0,78.3,54.0,115.0,116.9,7.32,22.96,7.55,26.02,580.9,1207.7,168.58,361.03,557.48,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,30,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.993,0.442,1114.82,1800.0,15.0,64.0,84.1,54.0,115.0,116.9,8.92,27.39,7.55,26.02,484.5,1207.7,170.29,361.03,559.29,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.973,0.489,1114.82,1800.0,5.0,66.0,83.0,56.0,115.0,115.0,5.51,23.9,5.78,20.23,817.6,1278.0,232.12,304.61,564.98,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.968,0.488,1114.82,1800.0,5.0,66.0,90.3,56.0,115.0,115.0,6.76,28.5,5.78,20.23,673.4,1278.0,233.54,304.61,566.48,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.944,0.482,1114.82,1800.0,5.0,75.0,93.1,65.0,115.0,115.7,5.51,28.49,7.2,20.23,933.6,1019.1,295.51,249.3,573.48,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.939,0.481,1114.82,1800.0,5.0,66.0,174.4,56.0,115.0,117.0,5.16,30.18,7.92,26.02,518.5,1148.3,200.07,346.1,574.92,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.5,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.871,0.464,1114.82,1800.0,5.0,75.0,93.1,65.0,115.0,117.6,5.51,28.49,9.74,26.02,898.8,918.4,284.49,281.57,595.86,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.87,0.464,1114.82,1800.0,5.0,66.0,83.0,56.0,115.0,117.0,5.51,23.9,7.92,26.02,775.7,1148.3,220.23,346.1,596.14,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.866,0.463,1114.82,1800.0,5.0,66.0,90.3,56.0,115.0,117.0,6.76,28.5,7.92,26.02,638.9,1148.3,221.58,346.1,597.56,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.854,0.46,1114.82,1800.0,5.0,57.0,151.1,47.0,115.0,116.6,5.16,24.28,6.36,26.02,473.3,1444.5,156.31,414.94,601.31,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.822,0.452,1114.82,1800.0,5.0,57.0,72.9,47.0,115.0,116.6,5.51,19.89,6.36,26.02,668.2,1444.5,166.44,414.94,611.98,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,20,110.0,V_ONLY,OK,"V_c1, V_c2",,,1.818,0.451,1114.82,1800.0,5.0,57.0,79.2,47.0,115.0,116.6,6.76,23.78,6.36,26.02,552.4,1444.5,167.51,414.94,613.11,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
