f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R290,R600,0.4,50,110.0,,R290,R600,1114.82,0.5,1800.0,534.2,818.1,222.36,197.21,441.66,1.0,2.524,0.432,11.87,33.73,97.6,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.4,60,110.0,,R290,R600,1114.82,0.5,1800.0,481.3,708.9,220.71,164.28,405.26,1.0,2.751,0.401,14.79,37.64,103.3,10.12,20.23,117.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,20,110.0,,R290,R600,1114.82,0.5,1800.0,913.0,1019.1,291.39,249.3,569.15,1.0,1.959,0.483,5.65,28.49,92.8,7.2,20.23,115.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,30,110.0,,R290,R600,1114.82,0.5,1800.0,777.7,901.3,284.48,219.96,531.0,1.0,2.099,0.465,7.37,31.32,96.4,8.09,20.23,116.1,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,40,110.0,,R290,R600,1114.82,0.5,1800.0,672.8,798.7,277.26,191.62,493.57,1.0,2.259,0.443,9.45,34.36,100.3,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,50,110.0,,R290,R600,1114.82,0.5,1800.0,591.3,708.9,270.17,164.28,457.32,1.0,2.438,0.416,11.93,37.64,104.6,10.12,20.23,117.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.5,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.6,20,110.0,,R290,R600,1114.82,0.5,1800.0,1041.0,818.1,366.31,197.21,593.18,1.0,1.879,0.463,5.71,33.73,102.8,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,30,110.0,,R290,R600,1114.82,0.5,1800.0,879.9,743.4,353.51,175.1,556.43,1.0,2.004,0.443,7.45,36.3,105.4,9.68,20.23,116.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,40,110.0,,R290,R600,1114.82,0.5,1800.0,755.7,676.2,340.48,153.62,520.1,1.0,2.143,0.419,9.54,39.03,108.3,10.56,20.23,117.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.6,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.6,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=41.2 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600,0.7,20,110.0,,R290,R600,1114.82,0.5,1800.0,1194.9,660.5,459.99,148.35,640.35,1.0,1.741,0.427,5.83,39.74,112.9,10.79,20.23,117.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R290,R600,0.7,30,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R290,R600,0.7,40,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: p_cond_c1=40.5 bar ≥ 0.95·p_crit=40.4 bar,NOSOLVE
R290,R600,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=97.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R290,R600,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R290: T_cond_c1=100.0 °C ≥ T_crit=96.7 °C,NOSOLVE
R1270,R600a,0.3,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,532.7,1444.5,162.44,414.94,607.77,1.0,1.834,0.451,7.05,23.78,78.6,6.36,26.02,116.6,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600a,0.3,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,477.1,1207.7,167.85,361.03,556.71,1.0,2.003,0.443,9.08,27.39,83.8,7.55,26.02,116.9,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600a,0.3,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,431.5,1013.6,172.73,309.71,507.83,1.0,2.195,0.43,11.52,31.4,89.5,8.89,26.02,117.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.3,50,110.0,,R1270,R600a,1114.82,0.5,1800.0,395.0,853.5,177.7,261.04,461.83,1.0,2.414,0.412,14.43,35.85,95.6,10.41,26.02,117.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.3,60,110.0,,R1270,R600a,1114.82,0.5,1800.0,367.2,720.9,183.74,215.04,419.77,1.0,2.656,0.386,17.86,40.79,101.9,12.11,26.02,118.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,619.9,1148.3,216.75,346.1,592.47,1.0,1.882,0.464,7.0,28.5,89.8,7.92,26.02,117.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,544.9,988.8,218.2,302.59,548.21,1.0,2.034,0.45,9.05,32.01,93.8,9.1,26.02,117.4,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,485.5,853.5,219.29,261.04,505.61,1.0,2.205,0.432,11.51,35.85,98.2,10.41,26.02,117.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,50,110.0,,R1270,R600a,1114.82,0.5,1800.0,439.0,738.4,220.68,221.45,465.4,1.0,2.395,0.409,14.45,40.05,103.1,11.85,26.02,118.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.4,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600a,0.5,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,715.9,918.4,280.85,281.57,592.02,1.0,1.883,0.464,7.0,33.89,100.8,9.74,26.02,117.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,620.9,813.1,277.63,247.62,552.9,1.0,2.016,0.446,9.06,37.21,103.6,10.88,26.02,117.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,546.9,720.9,274.32,215.04,515.11,1.0,2.164,0.424,11.55,40.79,106.9,12.11,26.02,118.3,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.5,50,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600a,0.5,60,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.6,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,825.2,738.4,358.21,221.45,610.17,1.0,1.827,0.449,7.05,40.05,111.6,11.85,26.02,118.2,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,30,110.0,,R1270,R600a,1114.82,0.5,1800.0,708.9,671.1,349.64,196.14,574.51,1.0,1.94,0.428,9.14,43.08,113.3,12.89,26.02,118.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,40,110.0,,R1270,R600a,1114.82,0.5,1800.0,586.7,610.4,302.39,171.68,499.02,1.0,2.234,0.438,11.54,42.3,109.4,14.0,26.02,118.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.6,50,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.6,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=95.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,20,110.0,,R1270,R600a,1114.82,0.5,1800.0,947.2,596.2,421.05,165.7,617.63,1.0,1.805,0.444,6.76,43.08,117.0,14.29,26.02,118.8,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600a,0.7,30,110.0,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: p_cond_c1=45.5 bar ≥ 0.95·p_crit=43.3 bar,NOSOLVE
R1270,R600a,0.7,40,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=94.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,50,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=97.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600a,0.7,60,110.0,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,f1=R1270: T_cond_c1=100.0 °C ≥ T_crit=91.1 °C,NOSOLVE
R1270,R600,0.3,20,110.0,,R1270,R600,1114.82,0.5,1800.0,580.8,1615.2,176.73,363.1,568.24,1.0,1.962,0.484,6.93,23.78,78.9,4.58,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,30,110.0,,R1270,R600,1114.82,0.5,1800.0,510.9,1345.3,179.61,317.34,523.11,1.0,2.131,0.472,8.96,27.39,84.0,5.5,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R1270,R600,0.3,40,110.0,,R1270,R600,1114.82,0.5,1800.0,455.3,1126.0,182.31,273.49,479.79,1.0,2.324,0.456,11.4,31.4,89.6,6.54,20.23,115.4,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,50,110.0,,R1270,R600,1114.82,0.5,1800.0,411.7,946.5,185.41,231.58,438.93,1.0,2.54,0.435,14.31,35.85,95.6,7.72,20.23,115.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.3,60,110.0,,R1270,R600,1114.82,0.5,1800.0,379.0,798.7,189.87,191.62,401.57,1.0,2.776,0.405,17.75,40.79,102.0,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,20,110.0,,R1270,R600,1114.82,0.5,1800.0,660.6,1278.0,230.31,304.61,563.08,1.0,1.98,0.489,6.91,28.5,90.0,5.78,20.23,115.0,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,30,110.0,,R1270,R600,1114.82,0.5,1800.0,573.7,1098.1,229.36,267.38,522.88,1.0,2.132,0.473,8.95,32.01,93.9,6.7,20.23,115.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,40,110.0,,R1270,R600,1114.82,0.5,1800.0,505.9,946.5,228.37,231.58,484.16,1.0,2.303,0.452,11.42,35.85,98.3,7.72,20.23,115.9,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,50,110.0,,R1270,R600,1114.82,0.5,1800.0,453.5,818.1,228.0,197.21,447.59,1.0,2.491,0.426,14.35,40.05,103.2,8.86,20.23,116.5,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.4,60,110.0,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,False,no_solve,TESPy did not converge,NOSOLVE
R1270,R600,0.5,20,110.0,,R1270,R600,1114.82,0.5,1800.0,749.5,1019.1,293.2,249.3,571.05,1.0,1.952,0.482,6.94,33.89,100.9,7.2,20.23,115.7,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,30,110.0,,R1270,R600,1114.82,0.5,1800.0,644.9,901.3,287.84,219.96,534.53,1.0,2.086,0.462,9.0,37.21,103.7,8.09,20.23,116.1,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
R1270,R600,0.5,40,110.0,,R1270,R600,1114.82,0.5,1800.0,564.2,798.7,282.68,191.62,499.27,1.0,2.233,0.438,11.48,40.79,107.0,9.06,20.23,116.6,False,True,True,True,False,False,False,"p_c1, V_c1, V_c2",ok,HARD
