Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,3.810288086416116,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,3.561146521159083e-15,-1.0148126247964079e-14,-6.586979726804996e-15,-0.00032522733661399653,-7.398191138269026e-13,-4.802042652108654e-13
12,4.097951629118654,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9041039994727171e-06,3.174745251421085,3.1747471555250844,3120.659590505825,215.19866441512713,215.1987845834441
13,17.811591276418195,0.9303527768625941,0.731330014120067,0.199022762742527,46.26681730740921,2.951888068397401,49.21870537580661,917.9069637226064,215.19866441512784,767.5823227816653
21,175.71610985513422,221.97244997112486,0.5542279831863125,221.41822198793855,0.29104733380690695,60.44784409943319,60.7388914332401,184.27234826905624,95.7971197983436,96.01802760669392
22,403.17875470878744,509.3134376398318,213.46361650078978,295.84982113904204,58.2762127493003,80.76789572464442,139.0441084739447,95.79711979834339,95.79711979834352,95.79711979834346
22c,241.7981917826026,305.4502917963612,9.649492712294567,295.8007990840666,2.634340687385572,80.75451255540948,83.38885324279505,95.79711979834335,95.79711979834362,95.7971197983436
23,241.7981917826026,305.4502917963612,9.649492712294567,295.8007990840666,2.634340687385585,80.75451255540946,83.38885324279505,95.79711979834381,95.7971197983436,95.7971197983436
24,222.52723901036148,281.1063622405635,55.0395880250911,226.0667742154724,28.903494292074416,61.716912913260764,90.62040720533517,184.2723482690582,95.79711979834362,113.12024292739835
31,1135.8186132072235,75.64173075618753,31.556987553078216,44.084743203109305,238.80766803100454,228.27130271747654,467.0789707484811,139.99183439657742,95.78841280743056,114.22964638243137
32,2044.9140945836446,136.1844572393958,87.71866469115223,48.4657925482436,529.6134722985062,250.9564261552108,780.569898453717,111.69069346575525,95.78841280743055,106.03133518762601
32c,1459.762306908199,97.2153001396851,48.793974068339566,48.42132607134554,294.60031253967594,250.72617823107052,545.3264907707464,111.69069346575478,95.78841280743057,103.77003163651217
33,1459.762306908199,97.2153001396851,48.793974068339566,48.42132607134554,294.60031253967594,250.72617823107052,545.3264907707464,111.69069346575478,95.78841280743057,103.77003163651217
34,1046.5140325057162,69.69434358523507,25.582699724901467,44.1116438603336,154.45905930943456,228.4105946271573,382.8696539365919,111.69069346575507,95.78841280743057,101.62566228988658
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,-0.0,0.0,0.0,-0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3428575040235156,2.719187461956726,3.062044965980242,1.6159104468088605,6490.172191180949,14.403182596945827
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,256.84487721591665,2.309592420487354,308.3731750122106,115.11407186507712,6490.17219118095,138.1862526716542
