Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,212.9,179.1,33.83,0,84.11,5.325,9.524,43.58,56.4,6.927,4.286,11.21,38.23,29.4,56.87,87.5
COMP2,382.7,326.6,56.02,0,85.36,8.818,15.77,78.34,100.1,11.47,7.634,19.1,39.96,27.77,56.87,85.13
IHX,119.4,97.96,21.46,0,82.03,3.377,6.039,75.46,85.62,13.56,4.748,18.31,25.94,38.31,175.5,242.8
MOT1,224.1,212.9,11.2,0,95,1.764,3.154,40.76,43.58,2.038,0,2.038,0,6.93,50.52,56.87
MOT2,402.8,382.7,20.14,0,95,3.17,5.669,73.26,78.34,3.663,0,3.663,0,6.93,50.52,56.87
SNK_HX,290.8,280.1,10.7,0,96.32,1.684,3.012,129.9,136.6,4.78,3.98,8.76,45.43,9.157,124.1,135.5
SRC_HX,16.99,7.862e-07,16.99,0,4.628e-06,2.674,4.782,41.67,47.85,41.67,1.897,43.57,4.355,inf,681.4,1.691e+10
VAL1,59.64,8.552,51.08,0,14.34,8.041,14.38,28.8,41.67,24.67,0,24.67,0,909.3,134.1,1354
VAL2,133.8,,133.8,0,,21.07,37.67,55.82,,55.82,0,55.82,0,inf,115.9,
TOT,635.3,280.1,355.3,0,44.08,55.92,100,114,136.6,63.76,22.55,86.31,26.12,171.7,49.85,135.5
