Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,240.5,208.3,32.27,0,86.58,6.907,14.52,48.04,54.6,6.446,4.797,11.24,42.67,13.67,55.48,72.83
COMP2,190.6,161,29.53,0,84.51,6.32,13.29,37.04,45,5.738,6.341,12.08,52.49,21.49,53.99,77.61
IHX,171.2,125.1,46.16,0,73.04,9.88,20.77,44.9,49.64,12.1,2.214,14.32,15.46,51.37,72.83,110.3
MOT1,253.2,240.5,12.66,0,95,2.709,5.696,46.05,48.03,2.302,1.29,3.593,35.91,4.309,50.52,55.48
MOT2,200.6,190.6,10.03,0,95,2.147,4.513,36.49,37.04,1.824,0,1.824,0,1.508,50.52,53.99
SNK_HX,253.6,241.9,11.74,0,95.37,2.512,5.282,84.24,88.49,3.899,3.611,7.51,48.09,10.15,92.26,101.6
SRC_HX,25.22,0.1334,25.08,0,0.5291,5.369,11.29,10.92,14.54,10.86,2.245,13.11,17.12,2.507e+04,120.3,3.028e+04
VAL1,37.01,14.76,22.25,0,39.89,4.762,10.01,9.705,10.92,5.834,0,5.834,0,182.2,72.83,205.6
VAL2,32.51,,32.51,0,,6.957,14.63,10.41,,10.41,0,10.41,0,inf,88.92,
TOT,467.2,241.9,222.2,3.119,51.77,47.56,100,82.54,103,39.26,20.5,59.75,34.3,141.1,49.07,118.3
