Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,25.284290503279383,34.99999999999744,3.0000000000000004,146.89842088704975,505.02789455558496,44.25441571587785,1.750273186828716,1.551250424086189,0.199022762742527
12,25.284290503279383,35.00128770134842,3.1500000000000004,146.917281707517,505.04013584670747,44.64056463111064,1.765545472803389,1.5514971903816985,0.21404828242169036
13,25.284290503279383,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,9.489755995488427,0.37532221812819305,0.17629945538566608,0.199022762742527
21,6.664578109442199,24.199632348357568,8.189609050470608,604.8255010707102,2387.8408010342273,722.591281110411,108.42265920578869,0.057611832199849236,108.36504737358884
22,6.664578109442199,107.01391151423422,36.338497163186595,698.4590583479535,2452.52058693763,1220.2531765469598,183.09533724544954,68.19769865288242,114.89763859256712
22c,6.664578109442199,82.60504566398077,36.03849716318659,446.19324338593134,1758.5829018229183,894.7686269973236,134.25735467480513,19.418837675129414,114.83851699967572
23,6.664578109442199,82.60504566398077,36.03849716318659,446.19324338593134,1758.5829018229183,894.7686269973236,134.25735467480513,19.418837675129414,114.83851699967572
24,6.664578109442199,20.000000000024215,8.364609050470609,446.19324338593134,1843.5626609010487,728.7418809263589,109.34553830105114,0.0,109.34553830105114
31,2.9044780146918834,82.43132748330709,39.15083596650608,1647.8276971357632,5316.289788266587,1377.0411489361388,474.1096823493153,176.19211640929933,297.91756594001595
32,2.9044780146918834,178.83146664395014,100.26666006840506,1826.9504609576716,5420.601579747882,1808.4832403180137,622.6534444984819,314.80920328656725,307.8442412119147
32c,2.9044780146918834,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1189.04683880617,409.3840038697307,101.58020308363106,307.80380078609966
33,2.9044780146918834,125.21266209501397,100.01666006840506,1068.9817841516915,3562.5110589318197,1189.04683880617,409.3840038697307,101.58020308363106,307.80380078609966
34,2.9044780146918834,77.60504566398112,39.300835966506085,1068.9817841516915,3665.1147613556623,1101.685149287083,379.3057285041813,81.36369656667475,297.9420319375065
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
