Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,20.157748725451388,0.8962032564615443,0.6971804937190172,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,20.499371921242883,0.9113916500029606,0.6973433675812702,0.21404828242169036,0.034320619618543505,3.1661626877747855,3.200483307393329,0.6078136301604963,182.67683094143797,43.36831120280927
13,4.47649660931426,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-7.819044451778834e-12,2.943907973864482,2.943907973856663,0.6078136301604999,182.6768309414288,182.67683108676658
21,671.7419343490056,117.70670191331266,0.001692115105041239,117.70500979820761,0.0795550338723805,246.88565934495108,246.96521437882345,2288.4108200142573,102.09327749380121,102.12470731791471
22,1143.7394682205909,200.41297672267487,69.42615025595204,130.98682646672282,145.62099702559004,274.74420224917134,420.3651992747614,102.0932774937981,102.09327749380088,102.0932774937999
22c,849.1167112778919,148.7873877054571,17.85785400565973,130.92953369979736,37.45675794285665,274.62403096196545,312.0807889048221,102.09327749379787,102.09327749380107,102.09327749380068
23,849.1167112778919,148.7873877054571,17.85785400565973,130.92953369979736,37.456757942856584,274.62403096196584,312.08078890482244,102.0932774937977,102.09327749380121,102.0932774938008
24,693.2284627862697,121.47170193578106,2.7924925391215365,118.67920939665952,131.28943644357307,248.92903804743545,380.2184744910085,2288.4108200177398,102.09327749380118,152.3541640077345
31,1463.2286281271772,100.06588945214119,55.036143506362166,45.02974594577903,383.40174264707775,237.90267219041863,621.3044148374963,132.33583373057033,100.3624358163306,117.94777409322396
32,2007.0985948907194,137.25955209948665,88.79375955124304,48.4657925482436,561.7511180471885,256.05610946455806,817.8072275117464,120.18018567721599,100.3624358163306,113.18261837614766
32c,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554,308.6936472268287,255.82118267439404,564.5148299012227,120.18018567721602,100.3624358163306,110.30929368145527
33,1421.5454540520193,97.2153001396851,48.793974068339566,48.42132607134554,308.6936472268287,255.82118267439404,564.5148299012227,120.18018567721602,100.3624358163306,110.30929368145527
34,1226.1085290725923,83.84994536605093,38.79334846979467,45.056596896256266,245.42498240684372,238.04453203739806,483.46951444424184,120.18018567721596,100.36243581633062,109.53115826312927
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,-0.0,0.0,0.0,-0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3428838908152426,2.719396734416515,3.0622806252317574,1.6160348095307175,6490.671683885259,14.404291085968017
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,276.0999444344387,2.3097701699414492,278.4097146043802,123.74390795753115,6490.671683885261,124.75921476321871
