Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,487.8,487.8,88.72,50.52
e2,power,256.3,256.3,46.61,50.52
e3,power,243.4,243.4,48.97,55.88
e4,power,231.5,231.5,42.11,50.52
e5,power,220,220,43.07,54.39
