Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,352.4,297,55.49,0,84.26,10.15,18.22,67.97,76.44,10.7,7.017,17.72,39.6,12.47,53.57,71.5
COMP2,137.6,116.4,21.28,0,84.54,3.895,6.988,26.54,32.28,4.104,5.18,9.284,55.79,21.62,53.57,77.06
IHX,183.7,156.8,26.87,0,85.37,4.917,8.821,81.69,84.3,11.95,1.907,13.86,13.76,20.88,123.6,149.4
MOT1,371,352.4,18.55,0,95,3.394,6.09,67.48,67.97,3.374,0,3.374,0,0.7209,50.52,53.57
MOT2,144.9,137.6,7.244,0,95,1.326,2.378,26.35,26.54,1.318,0,1.318,0,0.7209,50.52,53.57
SNK_HX,253.7,241.9,11.78,0,95.36,2.155,3.866,109.1,113.1,5.065,3.65,8.715,41.88,8.674,119.5,129.8
SRC_HX,41.32,1.251e-06,41.32,0,3.027e-06,7.561,13.57,44.74,47.3,44.74,1.475,46.22,3.191,inf,300.8,1.051e+10
VAL1,113.3,10.73,102.6,0,9.47,18.77,33.68,42.05,44.74,38.07,0,38.07,0,1023,103.1,1158
VAL2,19.49,,19.49,0,,3.566,6.397,7.477,,7.477,0,7.477,0,inf,106.6,
TOT,546.5,241.9,304.6,0,44.26,55.74,100,93.83,113.1,52.3,19.23,71.53,26.88,172.2,47.7,129.8
