Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,231.7,202,29.71,0,87.18,5.13,9.934,47.88,57.69,6.139,4.316,10.46,41.28,20.49,57.4,79.33
COMP2,309.6,264.4,45.26,0,85.38,7.814,15.13,62.29,76.89,9.105,6.236,15.34,40.65,23.44,55.89,80.8
IHX,167.2,125.5,41.64,0,75.1,7.189,13.92,67.8,76.8,16.89,1.294,18.18,7.116,50.82,112.7,169.9
MOT1,243.9,231.7,12.2,0,95,2.106,4.077,44.36,47.88,2.218,1.259,3.477,36.21,7.92,50.52,57.4
MOT2,325.9,309.6,16.3,0,95,2.814,5.448,59.28,62.29,2.964,0,2.964,0,5.082,50.52,55.89
SNK_HX,290.9,280.1,10.81,0,96.28,1.866,3.613,116.7,122.7,4.336,4.007,8.343,48.02,9.203,111.5,121.7
SRC_HX,18.96,3e-07,18.96,0,1.583e-06,3.273,6.338,16.73,22.19,16.73,1.955,18.69,10.46,inf,245.2,2.055e+10
VAL1,34.82,9.614,25.21,0,27.61,4.352,8.427,12.08,16.73,8.741,0,8.741,0,402,96.33,483.5
VAL2,99.04,,99.04,0,,17.1,33.11,36.98,,36.98,0,36.98,0,inf,103.7,
TOT,579.2,280.1,299.1,0,48.36,51.64,100,103.6,122.7,53.53,19.07,72.59,26.27,144.8,49.71,121.7
