Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,566.1,566.1,103,50.52
e2,power,240.1,240.1,43.68,50.52
e3,power,228.1,228.1,47.18,57.45
e4,power,325.9,325.9,59.28,50.52
e5,power,309.6,309.6,62.34,55.93
