f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,7500,129.779,23.067
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,5000,131.86,33.031
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,5500,128.675,30.028
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,6000,126.021,27.526
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,6500,123.775,25.409
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,7000,121.85,23.594
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,7500,120.181,22.021
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,5000,122.423,31.815
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,5500,119.355,28.923
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,6000,116.798,26.512
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,6500,114.635,24.473
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,7000,112.781,22.725
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,7500,111.174,21.21
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,5000,113.844,30.96
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,5500,110.858,28.145
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,6000,108.37,25.8
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,6500,106.265,23.815
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,7000,104.461,22.114
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,7500,102.897,20.64
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,5000,151.973,35.929
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,5500,148.509,32.662
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,6000,145.621,29.941
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,6500,143.178,27.637
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,7000,141.084,25.663
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,7500,139.269,23.952
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,5000,142.181,34.102
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,5500,138.893,31.002
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,6000,136.152,28.418
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,6500,133.833,26.232
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,7000,131.846,24.358
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,7500,130.123,22.735
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,5000,133.01,32.716
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,5500,129.855,29.742
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,6000,127.226,27.263
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,6500,125.001,25.166
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,7000,123.095,23.369
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,7500,121.442,21.811
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,5000,124.486,31.709
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,5500,121.428,28.826
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,6000,118.88,26.424
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,6500,116.723,24.392
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,7000,114.875,22.649
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,7500,113.274,21.139
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,5000,143.297,33.874
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,5500,140.03,30.794
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,6000,137.308,28.228
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,6500,135.005,26.057
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,7000,133.031,24.195
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,7500,131.32,22.582
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,5000,132.898,32.973
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,5500,129.718,29.976
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,6000,127.069,27.478
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,6500,124.827,25.364
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,7000,122.905,23.552
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,7500,121.239,21.982
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,5000,121.067,30.54
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,5500,118.122,27.763
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,6000,115.668,25.45
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,6500,113.592,23.492
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,7000,111.812,21.814
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,7500,110.269,20.36
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,5000,110.081,28.687
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,5500,107.314,26.079
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,6000,105.009,23.906
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,6500,103.058,22.067
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,7000,101.386,20.491
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,7500,99.937,19.125
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,5000,99.796,27.255
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,5500,97.168,24.778
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,6000,94.978,22.713
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,6500,93.124,20.966
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,7000,91.536,19.468
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,7500,90.159,18.17
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,5000,140.208,33.792
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,5500,136.949,30.72
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,6000,134.233,28.16
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,6500,131.936,25.994
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,7000,129.966,24.137
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,7500,128.259,22.528
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,5000,128.886,31.316
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,5500,125.866,28.469
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,6000,123.349,26.097
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,6500,121.22,24.09
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,7000,119.395,22.369
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,7500,117.813,20.878
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,5000,118.263,29.394
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,5500,115.429,26.722
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,6000,113.067,24.495
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,6500,111.068,22.611
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,7000,109.355,20.996
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,7500,107.87,19.596
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,5000,108.216,27.886
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,5500,105.527,25.351
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,6000,103.286,23.238
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,6500,101.39,21.451
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,7000,99.765,19.919
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,7500,98.356,18.591
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,5000,98.666,26.7
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,5500,96.091,24.273
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,6000,93.946,22.25
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,6500,92.13,20.539
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,7000,90.574,19.072
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,7500,89.225,17.8
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,5000,136.917,32.344
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,5500,133.798,29.404
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,6000,131.199,26.953
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,6500,129.0,24.88
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,7000,127.115,23.103
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,7500,125.481,21.563
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,5000,126.474,30.217
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,5500,123.56,27.47
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,6000,121.131,25.181
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,6500,119.077,23.244
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,7000,117.315,21.584
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,7500,115.789,20.145
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,5000,116.59,28.568
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,5500,113.835,25.971
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,6000,111.539,23.807
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,6500,109.596,21.976
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,7000,107.931,20.406
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,7500,106.488,19.046
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,5000,107.15,27.274
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,5500,104.52,24.795
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,6000,102.328,22.728
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,6500,100.473,20.98
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,7000,98.884,19.482
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,7500,97.506,18.183
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,5000,98.084,26.256
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,5500,95.552,23.869
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,6000,93.442,21.88
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,6500,91.657,20.197
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,7000,90.126,18.754
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,7500,88.8,17.504
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,5000,149.867,32.708
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,5500,146.713,29.735
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,6000,144.085,27.257
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,6500,141.861,25.16
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,7000,139.954,23.363
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,7500,138.302,21.805
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,5000,138.739,32.186
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,5500,135.635,29.26
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,6000,133.049,26.821
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,6500,130.86,24.758
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,7000,128.984,22.99
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,7500,127.358,21.457
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,5000,126.218,30.106
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,5500,123.315,27.369
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,6000,120.896,25.088
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,6500,118.849,23.158
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,7000,117.094,21.504
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,7500,115.573,20.07
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,5000,114.523,28.518
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,5500,111.773,25.925
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,6000,109.481,23.765
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,6500,107.542,21.937
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,7000,105.88,20.37
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,7500,104.439,19.012
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,5000,103.566,27.306
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,5500,100.933,24.824
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,6000,98.739,22.755
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,6500,96.882,21.005
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,7000,95.29,19.504
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,7500,93.911,18.204
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,5000,145.19,32.912
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,5500,142.016,29.92
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,6000,139.371,27.427
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,6500,137.133,25.317
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,7000,135.215,23.509
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,7500,133.552,21.941
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,5000,133.419,30.752
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,5500,130.454,27.956
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,6000,127.983,25.626
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,6500,125.892,23.655
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,7000,124.099,21.965
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,7500,122.546,20.501
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,5000,122.312,29.079
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,5500,119.507,26.435
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,6000,117.171,24.232
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,6500,115.193,22.368
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,7000,113.499,20.77
R717,R600a,R717/R600a,0.4,40.0,110.0,2.352,0.462,V_OUT,7500,112.03,19.386
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,5000,111.778,27.78
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,5500,109.099,25.254
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,6000,106.867,23.15
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,6500,104.978,21.369
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,7000,103.359,19.843
R717,R600a,R717/R600a,0.4,50.0,110.0,2.613,0.448,V_OUT,7500,101.955,18.52
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,5000,101.764,26.78
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,5500,99.181,24.346
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,6000,97.029,22.317
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,6500,95.208,20.6
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,7000,93.647,19.129
R717,R600a,R717/R600a,0.4,60.0,110.0,2.932,0.429,V_OUT,7500,92.295,17.854
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,5000,140.61,31.722
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,5500,137.551,28.839
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,6000,135.001,26.435
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,6500,132.844,24.402
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,7000,130.995,22.659
R717,R600a,R717/R600a,0.5,20.0,110.0,2.011,0.497,V_OUT,7500,129.393,21.148
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,5000,129.893,29.82
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,5500,127.018,27.109
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,6000,124.621,24.85
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,6500,122.593,22.938
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,7000,120.855,21.3
R717,R600a,R717/R600a,0.5,30.0,110.0,2.189,0.486,V_OUT,7500,119.349,19.88
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,5000,119.709,28.359
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,5500,116.974,25.781
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,6000,114.695,23.632
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,6500,112.767,21.814
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,7000,111.114,20.256
R717,R600a,R717/R600a,0.5,40.0,110.0,2.4,0.472,V_OUT,7500,109.681,18.906
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,5000,109.963,27.232
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,5500,107.337,24.756
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,6000,105.148,22.693
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,6500,103.297,20.947
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,7000,101.71,19.451
R717,R600a,R717/R600a,0.5,50.0,110.0,2.653,0.455,V_OUT,7500,100.334,18.154
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,5000,100.602,26.373
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,5500,98.059,23.976
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,6000,95.939,21.978
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,6500,94.146,20.287
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,7000,92.609,18.838
R717,R600a,R717/R600a,0.5,60.0,110.0,2.962,0.433,V_OUT,7500,91.277,17.582
