f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,COMP1,262970.0,235.88
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,COMP2,278954.0,250.22
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,IHX,223324.6,200.32
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,SNK_HX,178355.5,159.99
R290,R600,R290/R600,0.5,40.0,110.0,2.259,0.443,V_OUT,SRC_HX,115024.5,103.18
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,COMP1,234147.9,210.03
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,COMP2,252358.4,226.37
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,IHX,235460.6,211.21
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,SNK_HX,179491.2,161.0
R290,R600,R290/R600,0.5,50.0,110.0,2.438,0.416,V_OUT,SRC_HX,119102.7,106.84
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,COMP1,248275.7,222.7
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,COMP2,491392.5,440.78
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,IHX,242620.4,217.63
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,SNK_HX,182170.6,163.41
R290,R600a,R290/R600a,0.3,20.0,110.0,1.838,0.452,V_OUT,SRC_HX,102088.0,91.57
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,COMP1,224689.7,201.55
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,COMP2,411890.9,369.47
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,IHX,253896.0,227.75
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,SNK_HX,183619.4,164.71
R290,R600a,R290/R600a,0.3,30.0,110.0,2.009,0.444,V_OUT,SRC_HX,107013.5,95.99
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,COMP1,205230.2,184.09
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,COMP2,349789.1,313.76
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,IHX,263487.5,236.35
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,SNK_HX,185074.3,166.01
R290,R600a,R290/R600a,0.3,40.0,110.0,2.207,0.432,V_OUT,SRC_HX,111758.1,100.25
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,COMP1,189269.4,169.78
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,COMP2,300018.3,269.12
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,IHX,272123.5,244.1
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,SNK_HX,186435.0,167.23
R290,R600a,R290/R600a,0.3,50.0,110.0,2.435,0.416,V_OUT,SRC_HX,116430.7,104.44
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,COMP1,176463.0,158.29
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,COMP2,259323.7,232.61
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,IHX,281503.1,252.51
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,SNK_HX,187638.3,168.31
R290,R600a,R290/R600a,0.3,60.0,110.0,2.696,0.392,V_OUT,SRC_HX,121209.1,108.72
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,COMP1,288967.0,259.2
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,COMP2,392638.9,352.2
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,IHX,235784.5,211.5
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,SNK_HX,184039.6,165.08
R290,R600a,R290/R600a,0.4,20.0,110.0,1.886,0.465,V_OUT,SRC_HX,104283.3,93.54
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,COMP1,255534.2,229.21
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,COMP2,342015.0,306.79
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,IHX,248360.7,222.78
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,SNK_HX,185276.3,166.19
R290,R600a,R290/R600a,0.4,30.0,110.0,2.042,0.452,V_OUT,SRC_HX,108677.1,97.48
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,COMP1,229072.2,205.48
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,COMP2,300018.3,269.12
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,IHX,259590.4,232.85
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,SNK_HX,186435.0,167.23
R290,R600a,R290/R600a,0.4,40.0,110.0,2.222,0.435,V_OUT,SRC_HX,113025.6,101.38
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,COMP1,208021.1,186.6
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,COMP2,264673.1,237.41
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,IHX,270476.8,242.62
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,SNK_HX,187477.7,168.17
R290,R600a,R290/R600a,0.4,50.0,110.0,2.426,0.414,V_OUT,SRC_HX,117425.9,105.33
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,COMP1,191437.6,171.72
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,COMP2,234570.5,210.41
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,IHX,283457.5,254.26
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,SNK_HX,188380.2,168.98
R290,R600a,R290/R600a,0.4,60.0,110.0,2.655,0.386,V_OUT,SRC_HX,122057.1,109.49
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,COMP1,337357.4,302.61
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,COMP2,320078.2,287.11
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,IHX,234717.9,210.54
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,SNK_HX,185868.0,166.72
R290,R600a,R290/R600a,0.5,20.0,110.0,1.889,0.465,V_OUT,SRC_HX,105571.3,94.7
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,COMP1,291623.8,261.59
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,COMP2,287576.4,257.96
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,IHX,247735.8,222.22
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,SNK_HX,186797.0,167.56
R290,R600a,R290/R600a,0.5,30.0,110.0,2.029,0.449,V_OUT,SRC_HX,109676.4,98.38
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,COMP1,256718.6,230.28
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,COMP2,259323.7,232.61
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,IHX,260244.2,233.44
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,SNK_HX,187638.3,168.31
R290,R600a,R290/R600a,0.5,40.0,110.0,2.188,0.428,V_OUT,SRC_HX,113831.4,102.11
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,COMP1,229659.6,206.01
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,COMP2,234570.5,210.41
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,IHX,273839.6,245.64
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,SNK_HX,188380.2,168.98
R290,R600a,R290/R600a,0.5,50.0,110.0,2.368,0.404,V_OUT,SRC_HX,118134.9,105.97
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,COMP1,156508.4,140.39
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,COMP2,532607.1,477.75
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,IHX,101758.5,91.28
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,MOT1,50004.2,44.85
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,SNK_HX,173089.7,155.26
R717,R600,R717/R600,0.3,20.0,110.0,2.003,0.495,V_OUT,SRC_HX,101926.3,91.43
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,COMP1,202703.8,181.83
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,COMP2,444833.9,399.02
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,IHX,109880.6,98.56
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,MOT1,49858.4,44.72
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,SNK_HX,173089.7,155.26
R717,R600,R717/R600,0.3,30.0,110.0,2.197,0.488,V_OUT,SRC_HX,105868.9,94.96
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,COMP1,177080.7,158.84
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,COMP2,376913.9,338.09
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,IHX,118309.2,106.12
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,MOT1,49526.2,44.43
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,SNK_HX,174635.5,156.65
R717,R600,R717/R600,0.3,40.0,110.0,2.426,0.477,V_OUT,SRC_HX,109598.9,98.31
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,COMP1,156295.0,140.2
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,COMP2,322874.3,289.62
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,IHX,127118.7,114.03
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,MOT1,49029.4,43.98
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,SNK_HX,176576.8,158.39
R717,R600,R717/R600,0.3,50.0,110.0,2.7,0.464,V_OUT,SRC_HX,113139.8,101.49
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,COMP1,139228.8,124.89
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,COMP2,278954.0,250.22
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,IHX,136417.8,122.37
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,MOT1,48390.1,43.41
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,SNK_HX,178355.5,159.99
R717,R600,R717/R600,0.3,60.0,110.0,3.034,0.444,V_OUT,SRC_HX,116524.6,104.52
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,COMP1,254057.4,227.89
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,COMP2,423715.2,380.07
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,IHX,100728.0,90.35
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,MOT1,58228.2,52.23
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,SNK_HX,173207.1,155.37
R717,R600,R717/R600,0.4,20.0,110.0,2.061,0.51,V_OUT,SRC_HX,103272.5,92.64
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,COMP1,215912.4,193.67
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,COMP2,368450.1,330.5
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,IHX,108299.3,97.14
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,MOT1,57214.1,51.32
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,SNK_HX,174919.3,156.9
R717,R600,R717/R600,0.4,30.0,110.0,2.248,0.5,V_OUT,SRC_HX,106856.8,95.85
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,COMP1,186249.3,167.07
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,COMP2,322874.3,289.62
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,IHX,116297.1,104.32
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,MOT1,56028.0,50.26
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,SNK_HX,176576.8,158.39
R717,R600,R717/R600,0.4,40.0,110.0,2.47,0.487,V_OUT,SRC_HX,110297.8,98.94
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,COMP1,162703.9,145.95
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,COMP2,284713.5,255.39
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,IHX,124821.2,111.97
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,MOT1,54684.0,49.05
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,SNK_HX,178114.1,159.77
R717,R600,R717/R600,0.4,50.0,110.0,2.735,0.47,V_OUT,SRC_HX,113610.7,101.91
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,COMP1,143703.4,128.9
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,COMP2,252358.4,226.37
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,IHX,134009.4,120.21
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,MOT1,53194.9,47.72
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,SNK_HX,179491.2,161.0
R717,R600,R717/R600,0.4,60.0,110.0,3.058,0.448,V_OUT,SRC_HX,116821.2,104.79
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,COMP1,274245.5,246.0
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,COMP2,344612.3,309.12
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,IHX,100408.8,90.07
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,MOT1,66371.1,59.54
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,SNK_HX,175759.6,157.66
R717,R600,R717/R600,0.5,20.0,110.0,2.096,0.519,V_OUT,SRC_HX,104112.6,93.39
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,COMP1,229459.6,205.83
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,COMP2,309420.6,277.55
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,IHX,107483.6,96.41
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,MOT1,64506.3,57.86
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,SNK_HX,177105.1,158.86
R717,R600,R717/R600,0.5,30.0,110.0,2.278,0.506,V_OUT,SRC_HX,107465.4,96.4
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,COMP1,195551.6,175.41
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,COMP2,278954.0,250.22
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,IHX,115062.0,103.21
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,MOT1,62483.2,56.05
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,SNK_HX,178355.5,159.99
R717,R600,R717/R600,0.5,40.0,110.0,2.493,0.491,V_OUT,SRC_HX,110719.8,99.32
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,COMP1,169175.4,151.75
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,COMP2,252358.4,226.37
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,IHX,123269.3,110.57
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,MOT1,60307.3,54.1
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,SNK_HX,179491.2,161.0
R717,R600,R717/R600,0.5,50.0,110.0,2.75,0.472,V_OUT,SRC_HX,113886.3,102.16
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,COMP1,148217.4,132.95
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,COMP2,228972.6,205.39
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,IHX,132271.6,118.65
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,MOT1,57981.5,52.01
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,MOT2,0.0,0.0
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,SNK_HX,180502.6,161.91
R717,R600,R717/R600,0.5,60.0,110.0,3.063,0.449,V_OUT,SRC_HX,116986.6,104.94
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,COMP1,147235.1,132.07
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,COMP2,491392.5,440.78
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,IHX,110744.8,99.34
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,MOT1,47334.7,42.46
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,SNK_HX,182170.6,163.41
R717,R600a,R717/R600a,0.3,20.0,110.0,1.868,0.46,V_OUT,SRC_HX,98616.0,88.46
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,COMP1,193186.0,173.29
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,COMP2,411890.9,369.47
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,IHX,120664.0,108.24
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,MOT1,47706.2,42.79
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,SNK_HX,183619.4,164.71
R717,R600a,R717/R600a,0.3,30.0,110.0,2.056,0.455,V_OUT,SRC_HX,103221.6,92.59
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,COMP1,170563.6,153.0
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,COMP2,349789.1,313.76
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,IHX,131021.7,117.53
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,MOT1,47813.6,42.89
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,SNK_HX,185074.3,166.01
R717,R600a,R717/R600a,0.3,40.0,110.0,2.281,0.448,V_OUT,SRC_HX,107506.3,96.43
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,COMP1,151851.4,136.21
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,COMP2,300018.3,269.12
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,IHX,141957.1,127.34
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,MOT1,47688.7,42.78
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,SNK_HX,186435.0,167.23
R717,R600a,R717/R600a,0.3,50.0,110.0,2.552,0.437,V_OUT,SRC_HX,111510.8,100.03
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,COMP1,136227.7,122.2
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,COMP2,259323.7,232.61
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,IHX,153706.2,137.87
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,MOT1,47361.4,42.48
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,SNK_HX,187638.3,168.31
R717,R600a,R717/R600a,0.3,60.0,110.0,2.883,0.421,V_OUT,SRC_HX,115281.3,103.41
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,COMP1,242730.2,217.73
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,COMP2,392638.9,352.2
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,IHX,108013.4,96.89
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,MOT1,55968.9,50.2
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,MOT2,0.0,0.0
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,SNK_HX,184039.6,165.08
R717,R600a,R717/R600a,0.4,20.0,110.0,1.95,0.481,V_OUT,SRC_HX,100829.1,90.44
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,COMP1,208153.4,186.71
R717,R600a,R717/R600a,0.4,30.0,110.0,2.134,0.473,V_OUT,COMP2,342015.0,306.79
