Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,246.7,214.2,32.52,0,86.82,6.348,12.7,49.79,58.25,6.563,5.6,12.16,46.04,16.99,56.05,75.54
COMP2,237.4,200.7,36.73,0,84.53,7.17,14.34,46.56,56.11,7.203,6.319,13.52,46.73,20.51,54.47,77.66
IHX,156.1,107.3,48.81,0,68.74,9.527,19.05,42.46,48.2,13.27,1.441,14.71,9.793,65.12,75.54,124.7
MOT1,259.4,246.4,12.97,0,95,2.531,5.063,47.18,49.63,2.359,1.31,3.669,35.71,5.196,50.52,55.95
MOT2,249.9,237.4,12.5,0,95,2.439,4.878,45.46,46.56,2.273,0,2.273,0,2.418,50.52,54.47
SNK_HX,253.7,241.9,11.8,0,95.35,2.302,4.605,86.55,91.29,4.025,3.697,7.722,47.88,10.61,94.78,104.8
SRC_HX,34.66,11.25,23.41,0,32.46,4.569,9.139,17.66,21.9,11.93,2.179,14.11,15.45,282,141.5,540.6
VAL1,58.05,34.97,23.08,0,60.25,4.504,9.009,15.79,17.82,6.276,0,6.276,0,87.33,75.54,141.5
VAL2,54.35,,54.35,0,,10.61,21.22,17.75,,17.75,0,17.75,0,inf,90.72,
TOT,512.4,241.9,256.2,14.31,47.21,50,100,92.64,113.2,46.32,20.55,66.86,30.73,158.8,50.22,130
