Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,264.2,221.3,42.89,0,83.76,8.467,16.21,51.64,60.86,8.385,5.91,14.3,41.34,17.83,54.31,76.4
COMP2,206.6,174.7,31.93,0,84.55,6.304,12.07,40.4,48.55,6.243,5.689,11.93,47.68,20.16,54.31,77.19
IHX,148.1,123,25.09,0,83.06,4.954,9.481,69.68,76.29,11.8,4.684,16.49,28.41,31.83,130.7,172.3
MOT1,278.1,264.2,13.9,0,95,2.745,5.253,50.57,51.64,2.529,0,2.529,0,2.115,50.52,54.31
MOT2,217.5,206.6,10.88,0,95,2.147,4.109,39.56,40.4,1.978,0,1.978,0,2.115,50.52,54.31
SNK_HX,253.7,241.9,11.82,0,95.34,2.334,4.467,107.9,112.5,5.027,3.715,8.742,42.5,9.386,118.1,129.2
SRC_HX,22.09,1.058e-06,22.09,0,4.791e-06,4.36,8.345,32.57,36.62,32.57,2.347,34.92,6.72,inf,409.6,9.613e+09
VAL1,73.15,11.11,62.04,0,15.19,12.25,23.44,27.8,32.57,23.57,0,23.57,0,671.3,105.6,814.1
VAL2,44.02,,44.02,0,,8.691,16.63,16.98,,16.98,0,16.98,0,inf,107.1,
TOT,506.5,241.9,264.7,0,47.75,52.25,100,90.14,112.5,47.1,22.34,69.44,32.18,161.3,49.43,129.2
