Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,377.7,319.1,58.57,0,84.49,9.795,17.43,73.02,82.44,11.32,7.32,18.64,39.26,12.89,53.71,71.76
COMP2,164.3,139.5,24.76,0,84.93,4.141,7.367,31.76,37.76,4.787,5.107,9.894,51.62,18.87,53.71,75.17
IHX,187.8,161.8,25.93,0,86.19,4.337,7.717,89.49,92.27,12.36,1.856,14.22,13.06,19.64,132.4,158.4
MOT1,397.6,377.7,19.88,0,95,3.324,5.915,72.31,73.02,3.616,0,3.616,0,0.984,50.52,53.71
MOT2,172.9,164.3,8.646,0,95,1.446,2.573,31.45,31.76,1.573,0,1.573,0,0.984,50.52,53.71
SNK_HX,272.9,261.9,11.04,0,95.95,1.847,3.286,119,123,4.816,3.632,8.448,43,7.744,121.1,130.5
SRC_HX,37.06,1.271e-06,37.06,0,3.43e-06,6.197,11.03,56.53,59.22,56.53,1.364,57.9,2.356,inf,423.8,1.294e+10
VAL1,131.4,9.595,121.8,0,7.304,20.36,36.23,52.17,56.53,48.36,0,48.36,0,1383,110.3,1637
VAL2,28.43,,28.43,0,,4.754,8.459,11.01,,11.01,0,11.01,0,inf,107.6,
TOT,597.9,261.9,336.1,0,43.79,56.21,100,103.8,123,58.32,19.28,77.6,24.84,170.8,48.2,130.5
