Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,457.3,457.3,72.71,44.17
e2,power,284.4,284.4,45.22,44.17
e3,power,270.2,270.2,47.91,49.26
e4,power,172.9,172.9,27.5,44.17
e5,power,164.3,164.3,29.14,49.26
