Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,522.9,522.9,95.12,50.52
e2,power,204.4,204.4,37.18,50.52
e3,power,194.2,194.2,40.11,57.37
e4,power,318.5,318.5,57.93,50.52
e5,power,302.6,302.6,60.75,55.76
