Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,49.179942695826355,1.750273186828716,1.551250424086189,0.199022762742527,0.0,2.3418766925686896e-15,2.3418766925686896e-15,0.0,1.1632594632757547e-13,1.3227370099121915e-14
12,49.609070077037956,1.765545472803389,1.5514971903816985,0.21404828242169036,0.06982874583709346,4.251849680602164,4.321678426439258,0.44493704796080086,196.3728645704607,24.198523126965604
13,10.545968091677867,0.37532221812819305,0.17629945538566608,0.199022762742527,0.00793476774413283,3.953383136858255,3.961317904602388,0.44493704796115285,196.37286457046307,104.33997856300225
21,387.73652445486084,290.36996764225995,0.09470790692318587,290.27525973533676,25.02019034306785,102.49751145318127,127.51770179624913,54956.21993876456,73.45405591037817,91.35477727328498
22,810.149653678487,606.7087155504657,307.18795454028157,299.5207610101842,133.45620928831778,105.7621399085072,239.218349196825,90.3747450392858,73.45405591037824,82.02131685405055
22c,441.0456456131004,330.2923551643501,30.820460125143757,299.4718950392064,13.389788616480612,105.74488511240577,119.13467372888637,90.37474503928553,73.45405591037813,75.03297051870427
23,441.0456456131004,330.2923551643501,30.820460125143757,299.4718950392064,13.389788616480653,105.74488511240583,119.13467372888647,90.3747450392858,73.45405591037816,75.03297051870435
24,391.1398774329921,292.9186867641548,0.0,292.9186867641548,13.389788616480653,103.43091753266928,116.82070614914993,0.0,73.45405591037817,82.96314956559456
31,1377.041148936142,474.1096823493164,176.19211640930047,297.91756594001595,211.16055353843046,223.80827977272895,434.9688333111594,114.61876515074215,71.84713321272709,87.7422406825764
32,1808.4832403180171,622.653444498483,314.8092032865696,307.8442412119135,315.29557378548833,231.26561821283246,546.5611919983207,95.78551962191176,71.84713321272778,83.95021305598014
32c,1189.04683880617,409.3840038697307,101.58020308363153,307.80380078609915,101.73714136096996,231.2352376540134,332.97237901498335,95.78551962191183,71.84713321272727,77.78695042579355
33,1189.04683880617,409.3840038697307,101.58020308363153,307.80380078609915,101.73714136096996,231.2352376540134,332.97237901498335,95.78551962191183,71.84713321272727,77.78695042579355
34,1101.685149287082,379.30572850418093,81.36369656667439,297.9420319375065,81.48940096565622,223.8266596651466,305.31606063080284,95.78551962191204,71.8471332127271,76.98208230978841
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.46718634352916666,3.7052339027550922,4.172420246284259,2.2018806187874334,8843.673477435537,19.626142446013198
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,223.72400115943273,3.1471092955753432,226.87111045500805,100.26978550854889,8843.673477435537,101.66405878848941
