Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,28.098438041511955,34.99999999999744,3.0000000000000004,146.89842088704975,505.02789455558496,49.179942695826355,1.750273186828716,1.551250424086189,0.199022762742527
12,28.098438041511955,35.00128770134842,3.1500000000000004,146.917281707517,505.04013584670747,49.609070077037956,1.765545472803389,1.5514971903816985,0.21404828242169036
13,28.098438041511955,25.000000000024272,3.0000000000000004,105.1040826430525,367.1483541315811,10.545968091677867,0.37532221812819305,0.17629945538566608,0.199022762742527
21,1.3353189642964658,24.356382824170794,8.395397706966978,1640.029109543264,5916.464194251769,387.73652445486084,290.36996764225995,0.09470790692318587,290.27525973533676
22,1.3353189642964658,203.6649221369234,48.98666030370988,2019.2341223268643,6130.9150381043855,810.149653678487,606.7087155504657,307.18795454028157,299.5207610101842
22c,1.3353189642964658,82.60504566398095,48.686660303709886,760.1752209637147,2778.9022767977713,441.0456456131004,330.2923551643501,30.820460125143757,299.4718950392064
23,1.3353189642964658,82.60504566398095,48.686660303709886,760.1752209637147,2778.9022767977713,441.0456456131004,330.2923551643501,30.820460125143757,299.4718950392064
24,1.3353189642964658,20.000000000024272,8.570397706966979,760.1752209637147,2906.392191176742,391.1398774329921,292.9186867641548,0.0,292.9186867641548
31,2.9044780146918834,82.43132748330675,39.15083596650609,1647.8276971357627,5316.289788266581,1377.041148936142,474.1096823493164,176.19211640930047,297.91756594001595
32,2.9044780146918834,178.83146664394928,100.26666006840466,1826.9504609576709,5420.601579747877,1808.4832403180171,622.653444498483,314.8092032865696,307.8442412119135
32c,2.9044780146918834,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1189.04683880617,409.3840038697307,101.58020308363153,307.80380078609915
33,2.9044780146918834,125.2126620950138,100.01666006840466,1068.9817841516906,3562.511058931816,1189.04683880617,409.3840038697307,101.58020308363153,307.80380078609915
34,2.9044780146918834,77.60504566398112,39.300835966506085,1068.9817841516906,3665.11476135566,1101.685149287082,379.30572850418093,81.36369656667439,297.9420319375065
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
