Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,376.4,376.4,68.47,50.52
e2,power,214.4,214.4,39,50.52
e3,power,203.7,203.7,41.24,56.23
e4,power,162,162,29.46,50.52
e5,power,153.9,153.9,30.28,54.66
