f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R1270,R600,R1270/R600,0.5,20,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.135,0.486,1128.2,1800.0,5.0,70.0,95.1,60.0,105.0,105.9,6.77,30.8,6.38,16.8,775.8,1058.0,283.59,218.36,528.36,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.303,0.465,1128.2,1800.0,14.4,75.0,97.8,65.0,105.0,106.3,8.78,33.89,7.2,16.8,660.9,934.5,274.72,190.57,489.78,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.496,0.439,1128.2,1800.0,23.9,80.0,101.0,70.0,105.0,106.7,11.22,37.21,8.09,16.8,571.8,827.2,265.71,163.66,451.97,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,50,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.716,0.407,1128.2,1800.0,33.3,85.0,104.6,75.0,105.0,107.1,14.12,40.79,9.06,16.8,502.6,733.6,256.96,137.64,415.36,R1270,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600,R1270/R600,0.6,20,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.061,0.469,1128.2,1800.0,5.3,78.0,104.7,68.0,105.0,106.5,6.82,35.85,7.72,16.8,858.3,868.3,345.6,174.32,547.28,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.6,30,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.214,0.446,1128.2,1800.0,14.7,82.0,106.3,72.0,105.0,106.9,8.86,38.61,8.47,16.8,726.1,788.2,330.89,153.15,509.51,R1270,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.6,40,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.389,0.419,1128.2,1800.0,24.1,86.0,108.4,76.0,105.0,107.2,11.3,41.54,9.27,16.8,623.8,716.3,316.02,132.54,472.17,R1270,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.6,50,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600,R1270/R600,0.6,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=43.9 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600,R1270/R600,0.7,20,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.942,0.44,1128.2,1800.0,5.8,86.0,114.3,76.0,105.0,107.2,6.92,41.54,9.27,16.8,953.5,716.3,419.45,132.54,581.04,R1270,R600,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.7,30,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600,R1270/R600,0.7,40,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600,R1270/R600,0.7,50,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600,R1270/R600,0.7,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=93.0 °C ≥ T_crit=91.1 °C,
R1270,R600a,R1270/R600a,0.3,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.069,0.47,1128.2,1800.0,5.3,54.0,75.4,44.0,105.0,106.2,6.82,22.35,5.89,21.78,605.6,1362.2,174.68,343.44,545.39,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.268,0.457,1128.2,1800.0,14.5,61.0,80.5,51.0,105.0,106.5,8.81,25.8,7.02,21.78,531.3,1138.5,176.81,295.67,497.35,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.501,0.44,1128.2,1800.0,23.8,68.0,86.1,58.0,105.0,107.0,11.21,29.63,8.3,21.78,471.8,955.5,178.51,250.06,451.13,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.77,0.415,1128.2,1800.0,33.2,75.0,92.1,65.0,105.0,107.5,14.08,33.89,9.74,21.78,424.5,804.9,180.27,206.64,407.27,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,60,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,3.078,0.381,1128.2,1800.0,42.6,82.0,98.3,72.0,105.0,108.0,17.46,38.61,11.36,21.78,388.0,680.2,182.83,165.43,366.6,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.096,0.477,1128.2,1800.0,5.2,62.0,85.3,52.0,105.0,106.6,6.8,26.32,7.19,21.78,677.7,1110.1,222.35,289.02,538.29,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.28,0.46,1128.2,1800.0,14.5,68.0,89.2,58.0,105.0,107.0,8.8,29.63,8.3,21.78,586.5,955.5,220.03,250.06,494.83,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.492,0.438,1128.2,1800.0,23.9,74.0,93.6,64.0,105.0,107.4,11.22,33.25,9.52,21.78,514.6,824.7,217.3,212.71,452.64,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.737,0.41,1128.2,1800.0,33.2,80.0,98.3,70.0,105.0,107.8,14.1,37.21,10.88,21.78,458.2,713.5,214.64,176.98,412.23,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.4,60,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,3.014,0.373,1128.2,1800.0,42.7,86.0,103.4,76.0,105.0,108.3,17.51,41.54,12.36,21.78,414.7,618.5,212.72,142.89,374.32,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,20,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.085,0.474,1128.2,1800.0,5.2,70.0,95.1,60.0,105.0,107.1,6.81,30.8,8.69,21.78,755.9,909.5,276.73,237.43,541.22,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.252,0.454,1128.2,1800.0,14.6,75.0,97.8,65.0,105.0,107.5,8.82,33.89,9.74,21.78,647.0,804.9,269.19,206.64,500.87,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.445,0.429,1128.2,1800.0,24.0,80.0,101.0,70.0,105.0,107.8,11.26,37.21,10.88,21.78,562.1,713.5,261.32,176.98,461.37,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,50,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.666,0.399,1128.2,1800.0,33.4,85.0,104.6,75.0,105.0,108.2,14.16,40.79,12.11,21.78,495.8,633.4,253.52,148.46,423.14,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.5,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.6,20,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.028,0.461,1128.2,1800.0,5.5,78.0,104.7,68.0,105.0,107.7,6.85,35.85,10.41,21.78,842.5,748.6,339.69,188.71,556.21,R1270,R600a,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,30,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.181,0.439,1128.2,1800.0,14.8,82.0,106.3,72.0,105.0,108.0,8.88,38.61,11.36,21.78,714.9,680.2,326.09,165.43,517.39,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,40,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,2.355,0.413,1128.2,1800.0,24.2,86.0,108.4,76.0,105.0,108.3,11.33,41.54,12.36,21.78,615.9,618.5,312.17,142.89,479.01,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.6,50,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.6,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=43.9 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600a,R1270/R600a,0.7,20,100.0,HARD,HARD,"p_c1, V_c1, V_c2",p_c1,,1.923,0.436,1128.2,1800.0,5.9,86.0,114.2,76.0,105.0,108.3,6.94,41.54,12.36,21.78,941.6,618.5,414.6,142.89,586.83,R1270,R600a,1.0,False,True,True,True,False,False,False,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.7,30,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.7,40,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,convergence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TESPy did not converge,
R1270,R600a,R1270/R600a,0.7,50,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,Pcrit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: p_cond_c1=44.7 bar ≥ 0.95·p_crit=43.3 bar,
R1270,R600a,R1270/R600a,0.7,60,100.0,NOSOLVE,NOSOLVE,no_solve,no_solve,T_crit_c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,f1=R1270: T_cond_c1=93.0 °C ≥ T_crit=91.1 °C,
R290,R600,R290/R600,0.3,20,100.0,V_ONLY,V_ONLY,"V_c1, V_c2",V_c2,,2.166,0.494,1128.2,1800.0,4.9,54.0,69.5,44.0,105.0,105.0,5.5,18.67,4.23,16.8,767.1,1599.9,181.72,313.2,520.96,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,False,False,ok,0.5
R290,R600,R290/R600,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.369,0.479,1128.2,1800.0,14.2,61.0,75.1,51.0,105.0,105.2,7.16,21.61,5.09,16.8,661.1,1330.7,181.73,270.62,476.16,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.608,0.459,1128.2,1800.0,23.6,68.0,81.0,58.0,105.0,105.7,9.18,24.87,6.08,16.8,577.4,1112.6,181.3,229.73,432.66,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.887,0.433,1128.2,1800.0,32.9,75.0,87.4,65.0,105.0,106.3,11.59,28.49,7.2,16.8,511.2,934.5,180.74,190.57,390.85,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,60,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,3.212,0.399,1128.2,1800.0,42.3,82.0,94.0,72.0,105.0,106.9,14.45,32.51,8.47,16.8,459.4,788.2,180.56,153.15,351.27,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,20,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.173,0.495,1128.2,1800.0,4.9,62.0,78.5,52.0,105.0,105.3,5.49,22.05,5.22,16.8,851.5,1296.7,228.65,264.67,519.29,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.362,0.477,1128.2,1800.0,14.3,68.0,83.0,58.0,105.0,105.7,7.17,24.87,6.08,16.8,725.5,1112.6,224.05,229.73,477.66,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.583,0.455,1128.2,1800.0,23.6,74.0,87.9,64.0,105.0,106.2,9.19,27.95,7.03,16.8,627.0,957.8,218.94,196.06,436.84,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.84,0.426,1128.2,1800.0,33.0,80.0,93.1,70.0,105.0,106.7,11.61,31.32,8.09,16.8,549.7,827.2,213.67,163.66,397.19,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,60,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,3.141,0.39,1128.2,1800.0,42.5,86.0,98.7,76.0,105.0,107.2,14.49,35.0,9.27,16.8,489.3,716.3,208.66,132.54,359.16,R290,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
