Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,528.4,528.4,96.1,50.52
e2,power,298.5,298.5,54.3,50.52
e3,power,283.6,283.6,55.09,53.97
e4,power,229.9,229.9,41.81,50.52
e5,power,218.4,218.4,42.42,53.97
