Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,32.17714881208094,54.999999999982265,3.0000000000000004,230.49813820242952,767.8814639505163,266.89228720177306,8.294466634084376,8.09544387134185,0.199022762742527
12,32.17714881208094,55.001495892982234,3.1500000000000004,230.5171586167935,767.8930564257682,267.3949612025344,8.310088714328247,8.096040431906557,0.21404828242169036
13,32.17714881208094,45.00000000001279,3.0000000000000004,188.68861606204734,638.490203632361,142.09404640875408,4.4159924559693975,4.216969693226871,0.199022762742527
21,1.6136665585590206,44.59239040612215,15.370332279146403,1652.758815062196,5697.5266798425755,592.6693989191292,367.2812055102473,73.24903966341284,294.0321658468344
22,1.6136665585590206,182.6388414161351,59.96499554841705,1935.1038261108727,5862.783708784661,970.1058666001759,601.1811185245516,299.8735341702802,301.3075843542714
22c,1.6136665585590206,92.60504566398163,59.66499554841705,818.6811481255914,2934.8570589815154,553.6169454819446,343.0801379290626,41.821345257487145,301.25879267157546
23,1.6136665585590206,92.60504566398163,59.66499554841705,818.6811481255914,2934.8570589815154,553.6169454819446,343.0801379290626,41.821345257487145,301.25879267157546
24,1.6136665585590206,40.00000000001279,15.545332279146404,818.6811481255914,3029.698999528262,508.7523115236981,315.27722305778343,21.216415871376636,294.0608071864068
31,10.457608324547314,91.99561070725844,11.73946649503697,717.6689221228902,2517.332785930503,1077.3200737552881,103.01782590446395,72.69037376061064,30.327452143853296
32,10.457608324547314,129.10220240939265,24.505543662122513,755.9156611968198,2542.1449692084043,1401.2240736090719,133.99087345047678,101.46680290249368,32.52407054798311
32c,10.457608324547314,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,816.5762259011069,78.08441476856082,45.603288439237545,32.481126329323274
33,10.457608324547314,125.21266209501391,24.255543662122513,545.3987543395951,2014.7342641928537,816.5762259011069,78.08441476856082,45.603288439237545,32.481126329323274
34,10.457608324547314,87.60504566398112,11.88946649503697,545.3987543395951,2038.57448345564,743.490508251281,71.09565449167509,40.74234791046998,30.353306581205107
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
