Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,20.34575882412132,0.37532221812819305,0.17629945538566608,0.199022762742527,0.0,-0.0,0.0,0.0,-0.0,0.0
12,21.164641582305055,0.39042830956696867,0.17638002714527828,0.21404828242169036,0.023929936800886828,4.462602505560283,4.48653244236117,0.6952164311885056,106.83273309506643,58.88401213507631
13,10.78878076611593,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-2.1554471733082784e-11,4.149341772940321,4.149341772918766,0.6952164311884854,106.83273309508041,106.83273317980537
21,337.3696307300109,268.68111042777866,0.0025851207684381735,268.6785253070102,0.004508836679592565,96.81437699548509,96.81888583216468,385.8445014986769,79.71417342295794,79.71711886213562
22,749.2780848372134,596.7249257665728,297.9994755817524,298.72545018482043,107.37975258894069,107.64134691930512,215.0210995082458,79.71417342295675,79.71417342295788,79.71417342295732
22c,407.716299759077,324.70518440481897,26.028633605136246,298.67655079968273,9.379037433845712,107.62372674105633,117.00276417490205,79.71417342295472,79.71417342295797,79.71417342295773
23,407.716299759077,324.70518440481897,26.028633605136246,298.67655079968273,9.379037433845767,107.62372674105633,117.0027641749021,79.71417342295518,79.71417342295797,79.71417342295776
24,360.9003326223377,287.42095698686313,15.563937759055523,271.8570192278076,27.145831755050086,97.95970079229512,125.10553254734522,385.84450149638525,79.71417342295796,96.29122967606843
31,1293.9389168370965,462.65651479199516,165.4158598666735,297.2406549253217,191.40806137263937,231.02091939956614,422.42898077220553,114.92790338571315,77.1943482000591,90.68541182350715
32,1770.5204753992532,633.0614388802813,325.21719766836776,307.8442412119135,315.60860853364494,239.2622222370802,554.8708307707252,96.3868402380229,77.19434820005857,87.05394174582753
32c,1144.948525745472,409.3840038697307,101.58020308363153,307.80380078609915,98.5790012940275,239.23079119224417,337.8097924862717,96.38684023802294,77.19434820005911,81.95656953862837
33,1144.948525745472,409.3840038697307,101.58020308363153,307.80380078609915,98.5790012940275,239.23079119224417,337.8097924862717,96.38684023802294,77.19434820005911,81.95656953862837
34,1047.09012270351,374.39407729330907,77.1289419731287,297.2651353201803,74.85015622892773,231.0399460139737,305.89010224290143,96.38684023802291,77.19434820005911,81.14819441316614
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.4672268363239495,3.705555049291417,4.1727818856153664,2.202071464049218,8844.439991825779,19.62784351747951
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,233.5373891051824,3.1473820673560837,236.6847711725385,104.66800071716784,8844.439991825782,106.06169486527479
