Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,1211.9865096205974,1211.9865096205974,218.15757173170755,50.00000000000001
e2,power,392.31799872006206,392.31799872006206,70.61723976961117,50.0
e3,power,386.43322873926115,386.43322873926115,71.11497667933855,51.11920694075177
e4,power,819.186162594944,819.186162594944,147.4535092670899,50.0
e5,power,806.8983701560198,806.8983701560198,152.72355712175417,52.57565497795656
e6,power,0.45879633211759957,0.45879633211759957,0.08258333978116791,49.99999999999999
e7,power,0.4519143871358356,0.4519143871358356,0.08316541827179923,51.119206940751766
e8,power,0.023551973473794195,0.023551973473794195,0.004239355225282955,49.99999999999999
e9,power,0.023198693871687284,0.023198693871687284,0.004269235798014956,51.11920694075178
