Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,135.5,116.7,18.87,0,86.07,2.7,4.611,29.97,40.71,4.173,2.713,6.886,39.4,35.85,61.42,96.94
COMP2,526.8,449.5,77.34,0,85.32,11.06,18.9,112.7,157.1,16.54,11.5,28.04,41.02,39.42,59.4,97.07
IHX,82.34,53.85,28.48,0,65.41,4.074,6.959,28.73,43.17,9.941,2.318,12.26,18.91,129.7,96.94,222.7
MOT1,142.4,135.3,7.122,0,95,1.019,1.74,25.91,29.83,1.295,0.8877,2.183,40.66,15.12,50.52,61.23
MOT2,554.6,526.8,27.73,0,95,3.966,6.775,100.9,112.7,5.043,0,5.043,0,11.7,50.52,59.4
SNK_HX,290.6,280.1,10.55,0,96.37,1.509,2.578,116.6,125,4.234,3.921,8.156,48.08,11.25,111.5,124
SRC_HX,23.61,7.664,15.95,0,32.46,2.281,3.897,16.31,24.7,11.02,1.601,12.62,12.69,366.6,191.8,895.1
VAL1,34.32,23.81,10.5,0,69.39,1.503,2.566,11.98,16.45,3.666,0,3.666,0,97.89,96.94,191.8
VAL2,212.7,,212.7,0,,30.43,51.98,83.64,,83.64,0,83.64,0,inf,109.2,
TOT,699.1,280.1,409.3,9.749,40.06,58.55,100,126.8,149.7,74.22,22.94,97.17,23.61,194.8,50.37,148.5
