Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,539.6,539.6,98.15,50.52
e2,power,209.6,209.6,38.12,50.52
e3,power,199.1,199.1,41.02,57.23
e4,power,330,330,60.03,50.52
e5,power,313.5,313.5,62.8,55.64
