Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,156.6,134.4,22.18,0,85.83,3.673,6.722,33.21,42.14,4.705,3.068,7.773,39.47,26.9,58.92,87.11
COMP2,414.9,352.3,62.62,0,84.91,10.37,18.98,85.22,111.7,12.86,9.944,22.8,43.61,31.1,57.05,88.08
IHX,93.49,59.47,34.01,0,63.62,5.632,10.31,29.32,40.52,10.67,2.207,12.87,17.14,117.2,87.11,189.2
MOT1,164.5,156.3,8.227,0,95,1.362,2.493,29.93,33.08,1.496,0.9748,2.471,39.45,10.53,50.52,58.78
MOT2,436.8,414.9,21.84,0,95,3.616,6.619,79.44,85.22,3.972,0,3.972,0,7.268,50.52,57.05
SNK_HX,272.9,261.9,11.05,0,95.95,1.829,3.348,101.7,108.3,4.117,3.687,7.804,47.24,10.99,103.5,114.9
SRC_HX,29.25,9.492,19.75,0,32.45,3.271,5.987,15.7,22.82,10.61,1.899,12.51,15.19,347.9,149.1,667.9
VAL1,40.88,29.49,11.39,0,72.13,1.887,3.453,12.82,15.83,3.573,0,3.573,0,71.2,87.11,149.1
VAL2,138.9,,138.9,0,,23,42.09,50.52,,50.52,0,50.52,0,inf,101,
TOT,603.9,261.9,330,12.08,43.36,54.64,100,109.4,131.1,59.76,21.78,81.54,26.71,176.5,50.31,139.1
