Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,419.8,419.8,76.36,50.52
e2,power,226.4,226.4,41.17,50.52
e3,power,215,215,43.41,56.08
e4,power,193.5,193.5,35.19,50.52
e5,power,183.8,183.8,37.11,56.08
