Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,596.9,596.9,108.6,50.52
e2,power,160.2,160.2,29.13,50.52
e3,power,152.2,152.2,32.25,58.87
e4,power,436.8,436.8,79.44,50.52
e5,power,414.9,414.9,85.33,57.12
