Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,459.6,459.6,83.6,50.52
e2,power,226.5,226.5,41.2,50.52
e3,power,215.2,215.2,43.84,56.6
e4,power,233.1,233.1,42.4,50.52
e5,power,221.4,221.4,45.12,56.6
