Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,180.6,150.4,30.23,0,83.26,5.264,10.09,36.56,46.32,6.12,4.718,10.84,43.53,26.68,56.23,85.56
COMP2,363.1,308.3,54.85,0,84.9,9.55,18.3,72.7,92.62,10.98,10.78,21.76,49.53,27.4,55.62,83.47
IHX,87.46,63.74,23.71,0,72.89,4.129,7.911,26.94,34.39,7.304,3.503,10.81,32.41,75.17,85.56,149.9
MOT1,189.4,179.9,9.47,0,95,1.649,3.159,34.45,36.03,1.722,0,1.722,0,4.582,50.52,55.62
MOT2,382.2,363.1,19.11,0,95,3.328,6.375,69.52,72.7,3.476,0,3.476,0,4.582,50.52,55.62
SNK_HX,272.9,261.9,10.99,0,95.97,1.913,3.666,93.58,98.92,3.768,3.503,7.271,48.17,10.13,95.27,104.9
SRC_HX,30.65,9.985,20.67,0,32.57,3.599,6.895,24.11,29.6,16.25,2.052,18.31,11.21,277,218.5,823.6
VAL1,62.91,31.33,31.58,0,49.8,5.499,10.54,19.38,24.64,9.728,0,9.728,0,155.3,85.56,218.5
VAL2,99.14,,99.14,0,,17.26,33.07,33.43,,33.43,0,33.43,0,inf,93.68,
TOT,574.3,261.9,299.7,12.7,45.6,52.19,100,104,128.5,54.26,24.55,78.82,31.15,171.1,50.29,136.3
