Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,5.002658019453048,0.19902276258365578,-1.588712223110633e-10,0.199022762742527,-3.264842108772868e-15,1.1709376439958553e-14,8.444534331185684e-15,0.00022709960568979148,6.501752771048611e-13,4.688915316145023e-13
12,5.380341358919041,0.21404829127461372,8.852923361502007e-09,0.21404828242169036,1.9060530653813856e-06,3.1779949738219377,3.177996879875003,2379.2918484822667,164.07442562449705,164.07451724471022
13,23.385449582108677,0.9303527768625941,0.731330014120067,0.199022762742527,49.93750874126852,2.9549096704539193,52.89241841172244,754.593238009679,164.07442562449646,628.268376714948
21,295.4975929139624,221.97244997112486,0.5542279831863125,221.41822198793855,0.546025338439514,70.64021587278869,71.18624121122821,205.57342624177159,66.5704183095782,66.9174855098236
22,960.776312068251,721.7177972955825,419.9115346575671,301.8062626380154,133.96657777018993,96.28683381655136,230.2534115867413,66.5704183095778,66.57041830957803,66.57041830957789
22c,461.5426266244676,346.7024776332802,44.944986135011945,301.7574914982682,14.339034495316579,96.27127410421546,110.61030859953205,66.5704183095777,66.57041830957819,66.57041830957813
23,461.5426266244676,346.7024776332802,44.944986135011945,301.7574914982682,14.339034495316579,96.27127410421544,110.61030859953202,66.5704183095777,66.57041830957816,66.5704183095781
24,358.2670314887846,269.12371752077996,43.056943305307534,226.0667742154724,42.41969505994342,72.12326785424122,114.54296291418463,205.57342624176565,66.57041830957813,88.80942677356192
31,1099.7825376614392,105.43444611100486,74.9965210946101,30.437925016394757,266.7799068111679,86.23579310450744,353.0156999156753,94.72948994529045,75.44765040314178,89.1630056717906
32,1399.175871425283,134.13682065664943,101.61275010866632,32.52407054798311,342.18818832976814,92.14619646975149,434.3343847995196,89.67884564605362,75.4476504031418,86.22821668529004
32c,814.4954423676985,78.08441476856082,45.603288439237545,32.481126329323274,153.57232863212954,92.0245282301002,245.59685686222974,89.67884564605366,75.44765040314181,83.75903114949425
33,814.4954423676985,78.08441476856082,45.603288439237545,32.481126329323274,153.57232863212954,92.0245282301002,245.59685686222974,89.67884564605366,75.44765040314181,83.75903114949425
34,749.5716971341539,71.86027601045114,41.3965011259116,30.46377488453954,139.40567210628726,86.30903015597899,225.71470226226623,89.67884564605326,75.4476504031418,83.64580552587708
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.3427136239934321,2.7180463559017682,3.0607599798952,1.6152323305624003,6487.448592720493,14.397138306472298
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,203.9483065483464,2.3086232008464225,259.1493481609152,91.40661192565238,6487.448592720493,116.1283801784663
