Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,198,170.4,27.57,0,86.08,5.663,16.34,39.67,44.4,5.523,3.078,8.602,35.79,11.92,55.65,72.36
COMP2,112.5,95.14,17.37,0,84.56,3.567,10.29,21.89,27.64,3.38,4.703,8.083,58.19,26.23,54.06,80.69
IHX,209.7,172.9,36.8,0,82.45,7.56,21.82,44.38,49.28,7.79,2.701,10.49,25.75,34.7,58.79,79.19
MOT1,208.4,198,10.42,0,95,2.141,6.177,37.91,39.67,1.895,1.137,3.032,37.49,4.644,50.52,55.65
MOT2,118.4,112.5,5.921,0,95,1.216,3.51,21.54,21.89,1.077,0,1.077,0,1.645,50.52,54.06
SNK_HX,253.7,241.9,11.8,0,95.35,2.424,6.996,72.79,77.16,3.387,3.667,7.054,51.99,11.18,79.71,88.62
SRC_HX,83.73,57.11,26.61,0,68.22,5.466,15.77,-4.996e-14,4.022,-1.588e-14,2.429,2.429,100,inf,-1.658e-13,19.56
VAL1,17.88,,17.88,0,,3.673,10.6,4.042,,4.042,0,4.042,0,inf,62.8,
VAL2,14.32,,14.32,0,,2.941,8.488,4.127,,4.127,0,4.127,0,inf,80.06,
TOT,486.8,241.9,168.7,76.27,49.68,34.65,100,59.45,77.16,20.6,17.72,38.32,46.24,161.3,33.92,88.62
