Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,369.9,312.6,57.36,0,84.49,9.408,16.49,71.84,82.06,11.14,7.21,18.35,39.29,14.21,53.95,72.93
COMP2,183.8,156.2,27.57,0,85,4.521,7.924,35.7,41.89,5.354,4.747,10.1,47,17.34,53.95,74.47
IHX,183.9,158.6,25.29,0,86.25,4.147,7.269,91.54,94.71,12.59,1.85,14.44,12.81,19.96,138.3,165.9
MOT1,389.4,369.9,19.47,0,95,3.193,5.596,70.83,71.84,3.541,0,3.541,0,1.439,50.52,53.95
MOT2,193.5,183.8,9.674,0,95,1.586,2.781,35.19,35.7,1.76,0,1.76,0,1.439,50.52,53.95
SNK_HX,273.1,261.9,11.27,0,95.87,1.848,3.239,120.6,125,4.975,3.812,8.787,43.38,8.112,122.6,132.6
SRC_HX,36.3,1.245e-06,36.3,0,3.43e-06,5.952,10.43,59.27,62.51,59.27,1.342,60.61,2.214,inf,453.6,1.395e+10
VAL1,128.7,9.397,119.3,0,7.304,19.56,34.28,53.03,59.27,49.16,0,49.16,0,1430,114.5,1752
VAL2,41.71,,41.71,0,,6.84,11.99,16.03,,16.03,0,16.03,0,inf,106.7,
TOT,609.8,261.9,347.9,0,42.95,57.05,100,106,125,60.49,18.96,79.45,23.87,174.5,48.3,132.6
