Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,296.5,248.7,47.76,0,83.89,8.29,15.83,58.69,69.16,9.457,7.241,16.7,43.37,17.82,55,77.24
COMP2,249.3,211.6,37.65,0,84.9,6.534,12.48,48.61,58.13,7.342,6.974,14.32,48.71,19.57,54.17,76.29
IHX,139.8,115.5,24.3,0,82.62,4.218,8.056,38.88,44.57,6.758,4.056,10.81,37.51,38.76,77.24,107.2
MOT1,311.1,295.5,15.55,0,95,2.699,5.156,56.58,57.63,2.829,0,2.829,0,1.853,50.52,54.17
MOT2,262.4,249.3,13.12,0,95,2.277,4.35,47.73,48.61,2.387,0,2.387,0,1.853,50.52,54.17
SNK_HX,272.9,261.9,10.99,0,95.97,1.908,3.645,86.03,90.32,3.466,3.557,7.023,50.65,9.404,87.58,95.81
SRC_HX,30.49,9.953,20.53,0,32.65,3.564,6.807,34.43,37.91,23.19,2.093,25.28,8.279,237.2,313.7,1058
VAL1,108.9,31.43,77.45,0,28.87,13.44,25.67,30.28,35.5,21.54,0,21.54,0,306.1,77.24,313.7
VAL2,54.3,,54.3,0,,9.424,18,16.67,,16.67,0,16.67,0,inf,85.29,
TOT,576.2,261.9,301.7,12.66,45.45,52.35,100,104.3,128.2,54.61,23.92,78.53,30.46,170.5,50.29,136
