Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,570.4,570.4,103.7,50.52
e2,power,219.5,219.5,39.93,50.52
e3,power,208.6,208.6,44.24,58.92
e4,power,350.9,350.9,63.82,50.52
e5,power,333.3,333.3,70.7,58.92
