Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,563.1,563.1,102.4,50.52
e2,power,242.4,242.4,44.1,50.52
e3,power,230.3,230.3,45.43,54.79
e4,power,320.6,320.6,58.32,50.52
e5,power,304.6,304.6,60.08,54.79
