Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,22.809326997539653,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.5395752717243045,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,22.809326997539653,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.882297468947278,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,22.809326997539653,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,21.220720710527953,0.9303527768625941,0.731330014120067,0.199022762742527
21,0.9431264248226164,9.042017707093066,4.98060124329193,1625.2714478519163,6099.441700578863,209.34808315038407,221.97244997112486,0.5542279831863125,221.41822198793855
22,0.9431264248226164,172.4846673344997,26.485129095955397,1974.7786007736756,6311.504348551069,480.3469615553714,509.31343763983205,213.46361650079,295.84982113904204
22c,0.9431264248226164,55.06302739838844,26.185129095955396,611.9191803096362,2357.9096884092655,288.078241662928,305.45029179636214,9.64949271229547,295.8007990840666
23,0.9431264248226164,55.06302739838844,26.185129095955396,611.9191803096362,2357.9096884092655,288.078241662928,305.45029179636214,9.64949271229547,295.8007990840666
24,0.9431264248226164,4.999999999997783,5.15560124329193,611.9191803096362,2440.9522589560797,265.118838414834,281.1063622405635,55.0395880250911,226.0667742154724
31,10.776499727013935,53.89161707370454,4.81570539170348,664.6720587814841,2471.2411837060636,684.6602939918545,63.53271575515246,34.39983710640192,29.13287864875054
32,10.776499727013935,127.25379829890812,24.505543662122523,749.6861772854204,2526.6225588224875,1425.8579057054062,132.31178414370893,99.78771359572583,32.52407054798311
32c,10.776499727013935,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,841.4766744374401,78.08441476856096,45.60328843923769,32.481126329323274
33,10.776499727013935,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,841.4766744374401,78.08441476856096,45.60328843923769,32.481126329323274
34,10.776499727013935,50.06302739838867,4.965705391703479,545.3987543395955,2098.502223094655,576.8427274618382,53.52783761649812,24.36905456327746,29.158783053220656
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
