Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,167.1,138.7,28.46,0,82.97,4.631,8.351,34.6,46.66,5.892,5.198,11.09,46.87,34.86,57.51,93.48
COMP2,414.9,352.3,62.62,0,84.91,10.19,18.37,84.71,109.8,12.78,9.944,22.73,43.75,29.57,56.71,86.54
IHX,79.98,59.47,20.5,0,74.36,3.336,6.016,26.92,36.71,6.9,4.848,11.75,41.26,83.4,93.48,171.4
MOT1,175.2,166.4,8.76,0,95,1.426,2.57,31.87,33.98,1.593,0,1.593,0,6.631,50.52,56.71
MOT2,436.8,414.9,21.84,0,95,3.554,6.408,79.44,84.71,3.972,0,3.972,0,6.631,50.52,56.71
SNK_HX,272.9,261.9,11.05,0,95.95,1.798,3.241,97.76,104.1,3.957,3.687,7.644,48.23,10.99,99.51,110.4
SRC_HX,28.59,9.315,19.27,0,32.59,3.136,5.655,26.22,32.82,17.68,1.947,19.63,9.923,284.1,254.8,978.7
VAL1,58.68,29.26,29.42,0,49.87,4.787,8.632,19.75,26.84,9.899,0,9.899,0,172.6,93.48,254.8
VAL2,138.9,,138.9,0,,22.6,40.75,48.7,,48.7,0,48.7,0,inf,97.41,
TOT,614.5,261.9,340.8,11.85,42.61,55.46,100,111.3,136.9,61.73,25.62,87.35,29.33,188.7,50.32,145.3
