Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,300.8,253.4,47.36,0,84.26,7.963,15.05,59.11,69.9,9.307,6.251,15.56,40.18,18.25,54.58,76.61
COMP2,255.6,218,37.61,0,85.29,6.323,11.95,50.23,60.14,7.39,6.309,13.7,46.06,19.73,54.58,76.63
IHX,156.7,133.9,22.83,0,85.44,3.838,7.252,82.09,88.77,11.95,4.501,16.45,27.36,26.58,145.5,184.1
MOT1,316.6,300.8,15.83,0,95,2.662,5.03,57.59,59.11,2.88,0,2.88,0,2.633,50.52,54.58
MOT2,269.1,255.6,13.45,0,95,2.262,4.274,48.94,50.23,2.447,0,2.447,0,2.633,50.52,54.58
SNK_HX,290.4,280.1,10.34,0,96.44,1.739,3.286,124.7,129.2,4.44,3.595,8.035,44.74,7.508,119.2,128.2
SRC_HX,18.25,1.067e-06,18.25,0,5.849e-06,3.068,5.798,49.61,53.41,49.61,2.054,51.66,3.976,inf,755.1,1.39e+10
VAL1,96.7,9.158,87.54,0,9.47,14.72,27.82,41.22,49.61,37.32,0,37.32,0,1171,118.4,1505
VAL2,61.52,,61.52,0,,10.34,19.55,24.26,,24.26,0,24.26,0,inf,109.5,
TOT,594.8,280.1,314.7,0,47.09,52.91,100,106.5,129.2,56.37,22.71,79.08,28.72,157.7,49.75,128.2
