Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,270.2,226.7,43.46,0,83.91,7.928,15.18,52.84,62.17,8.5,5.92,14.42,41.05,17.66,54.33,76.18
COMP2,231.6,196.6,34.97,0,84.9,6.379,12.21,45.29,54.57,6.839,6.534,13.37,48.86,20.48,54.33,77.1
IHX,148.6,124.6,23.97,0,83.87,4.372,8.372,71.57,77.73,11.55,4.279,15.82,27.04,29.5,133.8,173.3
MOT1,284.4,270.2,14.22,0,95,2.594,4.967,51.72,52.84,2.586,0,2.586,0,2.157,50.52,54.33
MOT2,243.8,231.6,12.19,0,95,2.223,4.257,44.34,45.29,2.217,0,2.217,0,2.157,50.52,54.33
SNK_HX,272.9,261.9,11,0,95.97,2.007,3.842,113.6,118.1,4.581,3.573,8.154,43.82,8.269,115.7,125.2
SRC_HX,30.37,1.041e-06,30.37,0,3.428e-06,5.54,10.61,35.83,39.91,35.83,1.699,37.52,4.528,inf,327.7,1.065e+10
VAL1,78.13,10.35,67.78,0,13.25,12.37,23.68,30.51,35.83,26.46,0,26.46,0,786.5,108.5,961.5
VAL2,48.34,,48.34,0,,8.819,16.89,18.67,,18.67,0,18.67,0,inf,107.3,
TOT,548.2,261.9,286.3,0,47.77,52.23,100,96.06,118.1,50.17,22,72.18,30.49,157.3,48.68,125.2
