Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,228.1,198.7,29.38,0,87.12,5.098,9.916,47.18,56.93,6.077,4.221,10.3,40.99,20.66,57.45,79.57
COMP2,309.6,264.4,45.26,0,85.38,7.851,15.27,62.34,77.09,9.113,6.236,15.35,40.63,23.65,55.93,81
IHX,166.5,125.5,40.94,0,75.41,7.103,13.82,66.97,77.09,16.47,2.415,18.88,12.79,52.63,111.7,170.6
MOT1,240.1,228.1,12.01,0,95,2.083,4.052,43.68,47.18,2.184,1.246,3.43,36.34,8.022,50.52,57.45
MOT2,325.9,309.6,16.3,0,95,2.827,5.499,59.28,62.34,2.964,0,2.964,0,5.169,50.52,55.93
SNK_HX,290.9,280.1,10.81,0,96.28,1.875,3.647,117.1,123.1,4.35,4.007,8.357,47.95,9.216,111.8,122.1
SRC_HX,18.03,0.003199,18.03,0,0.01774,3.127,6.083,15.93,21.36,15.93,2.034,17.96,11.32,7.554e+05,245.5,1.855e+06
VAL1,32.27,7.682,24.58,0,23.81,4.265,8.296,11.31,15.93,8.618,0,8.618,0,491.7,97.37,576.1
VAL2,99.04,,99.04,0,,17.18,33.42,37.1,,37.1,0,37.1,0,inf,104,
TOT,576.4,280.1,296.3,0,48.59,51.41,100,103,123.1,52.93,20.16,73.09,27.58,146.1,49.62,122.1
