Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,497.2,497.2,90.44,50.52
e2,power,273.3,273.3,49.71,50.52
e3,power,259.7,259.7,50.75,54.3
e4,power,223.9,223.9,40.72,50.52
e5,power,212.7,212.7,41.58,54.3
