Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,436.1184333341094,361.28870576429875,74.82972756981064,0.0,82.84187921208922,7.14606605927751,15.387632268384731,84.6193992425693,102.27975629086767,14.519098732044501,5.7712049605564335,20.290303692600936,28.443166982566957,20.870340851361192,53.89680160683336,78.6380613643234
COMP2,477.0439543651678,386.83584115029663,90.20811321487115,0.0,81.09018835907548,8.614666350547093,18.54997096548653,88.32976907446769,117.8548261448859,16.70299295484544,15.192544947354776,31.895537902200214,47.63219543103164,33.425941650007815,51.43351412509056,84.62879657056735
IHX,399.0570040903527,320.20826522706517,78.8487388632875,0.0,80.24123419584564,7.529872350291657,16.21408279646947,105.16095388194523,121.17875763798322,20.778506594948336,3.490100145227613,24.268606740175947,14.381131074368009,43.60659299894061,73.20101083028283,105.12147769415468
MOT1,442.75983079605015,436.1184333341094,6.641397461940767,0.0,98.5,0.6342381100435004,1.36570565217129,79.69676954328904,84.6193992425693,1.1954515431493384,3.867426278601092,5.062877821750431,76.38790456262629,6.176699165461696,50.00000000000001,53.89680160683336
MOT2,484.3085831118455,477.0439543651678,7.264628746677714,0.0,98.5,0.6937552575138516,1.493863994305281,87.17554496013219,88.32976907446769,1.3076331744019887,0.0,1.3076331744019887,0.0,1.324022826428389,50.0,51.43351412509056
MOT3,0.5947601038673759,0.5858387023093652,0.008921401558010644,0.0,98.5,0.0008519732323682266,0.0018345549416198387,0.10705681869612765,0.10847427541291242,0.0016058522804419158,0.0,0.0016058522804419158,0.0,1.3240228264283707,50.0,51.43351412509055
MOT4,0.023551973473794195,0.023198693871687284,0.00035327960210691247,0.0,98.5,3.373738560916238e-05,7.26467512536502e-05,0.004239355225282956,0.004295485256159085,6.359032837924425e-05,0.0,6.359032837924425e-05,0.0,1.3240228264283607,50.00000000000001,51.43351412509054
SNK_HX,585.8213605000001,560.8456796946695,24.97568080533063,0.0,95.73663876236711,2.3851198007344783,5.135881211466975,199.76774616906812,218.73975923846382,8.51682065546491,15.003808490374054,23.520629145838964,63.78999642119852,14.373176836158837,94.72348457071824,108.3382585134392
SNK_PUMP,0.023198693871687284,0.019740965311575567,0.0034577285601117185,0.0,85.09515846350435,0.0003302050870432078,0.0007110309938954812,0.004295485256159085,4.172727791071505,0.0006402352706540461,4.167882932430403,4.168523167701057,99.98464119677648,97042.17468418581,51.43351412509054,58715.013920608966
SRC_HX,119.98444003539657,80.37112568825837,39.61331434713821,0.0,66.98462372666665,3.7829799779436986,8.145895139562302,0.3855307372428035,14.309243633959392,0.1272844235500677,7.629841005585167,7.757125429135234,98.35912897486489,5440.928514853723,0.8925479955962721,49.45544639674918
SRC_PUMP,0.5858387023093652,0.4811682354707855,0.10467046683857967,0.0,82.13322772531575,0.009995787700631331,0.021523941157872352,0.10847427541291242,4.346742253358926,0.01938085176463887,4.22163764746435,4.241018499228989,99.54301421302071,3907.164128834093,51.43351412509055,2509.368480089793
VAL1,42.94520250507953,,42.94520250507953,0.0,,4.101167597383583,8.831048906639108,11.533309423640775,,11.533309423640775,0.0,11.533309423640775,0.0,inf,74.59964967550233,
VAL2,120.85366104375757,,120.85366104375757,0.0,,11.54124534956409,24.85177689166964,39.70621569375709,,39.70621569375709,0.0,39.70621569375709,0.0,inf,91.26330360305352,
TOT,1047.1457575271304,560.8478900926776,486.29786743445266,0.0,53.55967744329487,46.44032255670511,99.99999999999996,163.0098748759732,222.3543212835672,75.70231169168339,59.344446407593885,135.04675809927727,43.94362903844596,154.67933495545986,43.241850977664186,110.12805849234617
