Connection,E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg],C^T [EUR/h],C^M [EUR/h],C^TOT [EUR/h],c^T [EUR/GJ_ex],c^M [EUR/GJ_ex],c^TOT [EUR/GJ_ex]
11,255.4739069439526,8.294466634084376,8.09544387134185,0.199022762742527,0.0,1.951563910473908e-14,1.951563910473908e-14,0.0,8.843403511097648e-13,2.1219430693627807e-14
12,255.9550751794234,8.310088714328247,8.096040431906557,0.21404828242169036,0.1659890983032415,4.180753155055704,4.346742253358945,0.18490400216400976,176.14981560833988,4.717345037461813
13,136.01487540205906,4.4159924559693975,4.216969693226871,0.199022762742527,0.08645843642195813,3.887277364947474,3.9737358013694326,0.1849040021642133,176.14981560833962,8.115402797800805
21,567.3133849444121,367.2812055102473,73.24903966341284,294.0321658468344,22.943880072135915,128.57438840801936,151.51826848015529,56.32978620819243,78.63806136435721,74.18899153115922
22,928.6020907087108,601.1811185245518,299.87353417028044,301.3075843542714,122.04224128566034,131.7557834853626,253.79802477102294,73.18889848219365,78.6380613643564,75.91997910695942
22c,529.9317020192653,343.08013792906377,41.82134525748831,301.25879267157546,17.020410697220996,131.73444785786876,148.75485855508975,73.18889848219382,78.63806136435703,77.9738103714699
23,529.9317020192653,343.08013792906377,41.82134525748831,301.25879267157546,17.020410697220996,131.73444785786896,148.75485855508995,73.18889848219382,78.63806136435716,77.97381037146998
24,486.9864995141858,315.27722305778354,21.216415871376753,294.0608071864068,8.634636438176527,128.58691269327264,137.22154913144917,73.18889848219368,78.63806136435723,78.27136279749733
31,1600.4354945490188,111.01707054683403,65.3555760966561,45.66149445017794,332.7097019284397,200.54839872914962,533.2581006575894,98.091619730972,84.62879657056689,92.55433954518983
32,1987.2713356993152,137.85063054553163,89.38483799728803,48.4657925482436,438.2478595126872,212.86506728978802,651.1129268024753,94.47241863499785,84.62879657056695,91.01157886219433
32c,1401.4675057666186,97.2153001396851,48.793974068339566,48.42132607134554,239.2335788897014,212.6697674896739,451.90334637937525,94.47241863499785,84.62879657056693,89.56947400570563
33,1401.4675057666186,97.2153001396851,48.793974068339566,48.42132607134554,239.2335788897014,212.6697674896739,451.90334637937525,94.47241863499785,84.62879657056693,89.56947400570563
34,1280.613844722861,88.83206978792471,43.14375706897979,45.688312718944914,211.5309442904565,200.66618639516167,412.19713068561816,94.47241863499812,84.62879657056692,89.40962448598715
41,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508,0.0,0.0,0.0,0.0,0.0,0.0
42,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606,0.4672207793520583,3.7055070117194466,4.172727791071505,2.202042917133837,8844.325335474168,19.627589068703806
43,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508,219.20698001781588,3.147341265751312,222.3543212835672,98.24532349883927,8844.32533547417,99.64002356011846
