Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,30.80052259106523,54.999999999982265,3.0000000000000004,230.49813820242952,767.8814639505163,255.4739069439526,8.294466634084376,8.09544387134185,0.199022762742527
12,30.80052259106523,55.001495892982234,3.1500000000000004,230.5171586167935,767.8930564257682,255.9550751794234,8.310088714328247,8.096040431906557,0.21404828242169036
13,30.80052259106523,45.00000000001279,3.0000000000000004,188.68861606204734,638.490203632361,136.01487540205906,4.4159924559693975,4.216969693226871,0.199022762742527
21,1.5446295003205215,44.59239040612215,15.370332279146403,1652.758815062196,5697.5266798425755,567.3133849444121,367.2812055102473,73.24903966341284,294.0321658468344
22,1.5446295003205215,182.63884141613454,59.96499554841699,1935.1038261108724,5862.783708784659,928.6020907087108,601.1811185245518,299.87353417028044,301.3075843542714
22c,1.5446295003205215,92.60504566398151,59.66499554841699,818.6811481255925,2934.857058981515,529.9317020192653,343.08013792906377,41.82134525748831,301.25879267157546
23,1.5446295003205215,92.60504566398151,59.66499554841699,818.6811481255925,2934.857058981515,529.9317020192653,343.08013792906377,41.82134525748831,301.25879267157546
24,1.5446295003205215,40.00000000001279,15.545332279146404,818.6811481255925,3029.698999528265,486.9864995141858,315.27722305778354,21.216415871376753,294.0608071864068
31,14.416120752113105,92.1188480151676,15.51501711619564,677.5650004036102,2403.2694906146003,1600.4354945490188,111.01707054683403,65.3555760966561,45.66149445017794
32,14.416120752113105,130.91826436627161,31.241131664456415,710.6560075176588,2424.615037656562,1987.2713356993152,137.85063054553163,89.38483799728803,48.4657925482436
32c,14.416120752113105,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1401.4675057666186,97.2153001396851,48.793974068339566,48.42132607134554
33,14.416120752113105,125.21266209501385,30.991131664456415,557.9447896066011,2042.2992010363632,1401.4675057666186,97.2153001396851,48.793974068339566,48.42132607134554
34,14.416120752113105,87.60504566398112,15.66501711619564,557.9447896066011,2070.8962685845822,1280.613844722861,88.83206978792471,43.14375706897979,45.688312718944914
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
