f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,e1_c [EUR/MWh],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,140.0,101.632,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,150.0,107.143,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,160.0,112.654,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,170.0,118.165,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,180.0,123.676,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,190.0,129.188,21.311
R1270,R600,R1270/R600,0.4,30.0,100.0,2.351,0.475,OK,200.0,134.699,21.311
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,100.0,73.79,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,110.0,78.846,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,120.0,83.902,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,130.0,88.957,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,140.0,94.013,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,150.0,99.069,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,160.0,104.124,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,170.0,109.18,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,180.0,114.236,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,190.0,119.292,20.23
R1270,R600,R1270/R600,0.4,40.0,100.0,2.563,0.451,OK,200.0,124.347,20.23
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,100.0,68.486,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,110.0,73.105,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,120.0,77.723,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,130.0,82.342,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,140.0,86.961,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,150.0,91.58,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,160.0,96.199,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,170.0,100.817,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,180.0,105.436,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,190.0,110.055,19.416
R1270,R600,R1270/R600,0.4,50.0,100.0,2.805,0.421,OK,200.0,114.674,19.416
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,100.0,85.962,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,110.0,92.03,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,120.0,98.098,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,130.0,104.166,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,140.0,110.234,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,150.0,116.302,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,160.0,122.369,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,170.0,128.437,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,180.0,134.505,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,190.0,140.573,22.015
R1270,R600,R1270/R600,0.5,20.0,100.0,2.135,0.486,OK,200.0,146.641,22.015
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,100.0,80.154,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,110.0,85.779,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,120.0,91.404,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,130.0,97.028,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,140.0,102.653,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,150.0,108.278,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,160.0,113.903,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,170.0,119.528,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,180.0,125.152,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,190.0,130.777,20.817
R1270,R600,R1270/R600,0.5,30.0,100.0,2.303,0.465,OK,200.0,136.402,20.817
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,100.0,74.77,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,110.0,79.961,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,120.0,85.151,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,130.0,90.342,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,140.0,95.533,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,150.0,100.723,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,160.0,105.914,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,170.0,111.104,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,180.0,116.295,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,190.0,121.486,19.909
R1270,R600,R1270/R600,0.5,40.0,100.0,2.496,0.439,OK,200.0,126.676,19.909
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,100.0,89.2,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,110.0,95.463,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,120.0,101.726,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,130.0,107.99,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,140.0,114.253,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,150.0,120.517,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,160.0,126.78,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,170.0,133.044,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,180.0,139.307,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,190.0,145.571,23.132
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.069,0.47,OK,200.0,151.834,23.132
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,100.0,81.944,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,110.0,87.656,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,120.0,93.368,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,130.0,99.079,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,140.0,104.791,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,150.0,110.503,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,160.0,116.215,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,170.0,121.926,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,180.0,127.638,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,190.0,133.35,21.618
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.268,0.457,OK,200.0,139.061,21.618
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,100.0,75.316,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,110.0,80.497,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,120.0,85.678,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,130.0,90.859,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,140.0,96.04,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,150.0,101.221,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,160.0,106.401,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,170.0,111.582,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,180.0,116.763,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,190.0,121.944,20.469
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.501,0.44,OK,200.0,127.125,20.469
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,100.0,69.285,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,110.0,73.962,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,120.0,78.639,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,130.0,83.317,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,140.0,87.994,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,150.0,92.671,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,160.0,97.348,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,170.0,102.026,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,180.0,106.703,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,190.0,111.38,19.603
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.77,0.415,OK,200.0,116.057,19.603
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,100.0,87.241,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,110.0,93.423,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,120.0,99.604,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,130.0,105.786,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,140.0,111.968,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,150.0,118.15,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,160.0,124.332,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,170.0,130.514,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,180.0,136.696,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,190.0,142.878,22.136
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.096,0.477,OK,200.0,149.059,22.136
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,100.0,80.879,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,110.0,86.562,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,120.0,92.245,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,130.0,97.928,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,140.0,103.61,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,150.0,109.293,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,160.0,114.976,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,170.0,120.659,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,180.0,126.342,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,190.0,132.025,20.943
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.28,0.46,OK,200.0,137.707,20.943
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,100.0,74.981,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,110.0,80.179,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,120.0,85.378,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,130.0,90.576,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,140.0,95.774,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,150.0,100.973,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,160.0,106.171,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,170.0,111.369,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,180.0,116.567,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,190.0,121.766,20.026
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.492,0.438,OK,200.0,126.964,20.026
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,100.0,69.556,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,110.0,74.291,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,120.0,79.025,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,130.0,83.759,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,140.0,88.493,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,150.0,93.227,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,160.0,97.961,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,170.0,102.696,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,180.0,107.43,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,190.0,112.164,19.344
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.737,0.41,OK,200.0,116.898,19.344
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,100.0,86.979,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,110.0,93.194,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,120.0,99.41,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,130.0,105.625,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,140.0,111.841,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,150.0,118.056,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,160.0,124.272,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,170.0,130.487,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,180.0,136.703,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,190.0,142.918,21.615
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.085,0.474,OK,200.0,149.134,21.615
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,100.0,81.143,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,110.0,86.895,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,120.0,92.647,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,130.0,98.399,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,140.0,104.151,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,150.0,109.903,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,160.0,115.656,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,170.0,121.408,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,180.0,127.16,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,190.0,132.912,20.568
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.252,0.454,OK,200.0,138.664,20.568
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,100.0,75.706,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,110.0,81.004,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,120.0,86.303,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,130.0,91.601,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,140.0,96.9,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,150.0,102.198,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,160.0,107.497,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,170.0,112.795,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,180.0,118.093,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,190.0,123.392,19.785
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.445,0.429,OK,200.0,128.69,19.785
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,100.0,88.737,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,110.0,94.72,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,120.0,100.703,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,130.0,106.686,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,140.0,112.669,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,150.0,118.652,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,160.0,124.635,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,170.0,130.617,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,180.0,136.6,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,190.0,142.583,25.172
R290,R600,R290/R600,0.3,20.0,100.0,2.166,0.494,V_OUT,200.0,148.566,25.172
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,100.0,81.377,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,110.0,86.845,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,120.0,92.314,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,130.0,97.782,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,140.0,103.25,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,150.0,108.719,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,160.0,114.187,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,170.0,119.655,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,180.0,125.124,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,190.0,130.592,23.244
R290,R600,R290/R600,0.3,30.0,100.0,2.369,0.479,OK,200.0,136.06,23.244
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,100.0,74.694,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,110.0,79.663,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,120.0,84.631,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,130.0,89.6,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,140.0,94.569,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,150.0,99.538,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,160.0,104.506,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,170.0,109.475,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,180.0,114.444,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,190.0,119.413,21.774
R290,R600,R290/R600,0.3,40.0,100.0,2.608,0.459,OK,200.0,124.381,21.774
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,OK,100.0,68.585,20.636
R290,R600,R290/R600,0.3,50.0,100.0,2.887,0.433,OK,110.0,73.074,20.636
