f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,6500,109.891,21.04
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,7000,108.166,19.537
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,7500,106.67,18.234
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,5000,140.629,37.382
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,5500,136.726,33.984
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,6000,133.474,31.152
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,6500,130.722,28.756
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,7000,128.363,26.702
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,7500,126.319,24.922
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,5000,129.689,35.23
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,5500,126.011,32.027
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,6000,122.946,29.359
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,6500,120.352,27.1
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,7000,118.129,25.164
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,7500,116.203,23.487
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,5000,119.23,33.244
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,5500,115.759,30.222
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,6000,112.867,27.703
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,6500,110.42,25.572
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,7000,108.322,23.746
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,7500,106.504,22.163
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,5000,109.425,31.524
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,5500,106.134,28.658
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,6000,103.392,26.27
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,6500,101.071,24.249
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,7000,99.082,22.517
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,7500,97.358,21.016
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,5000,100.319,30.032
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,5500,97.183,27.302
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,6000,94.57,25.027
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,6500,92.359,23.102
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,7000,90.464,21.452
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,7500,88.822,20.021
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,5000,138.585,36.08
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,5500,134.818,32.8
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,6000,131.679,30.067
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,6500,129.023,27.754
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,7000,126.746,25.772
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,7500,124.773,24.054
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,5000,128.454,34.079
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,5500,124.896,30.98
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,6000,121.931,28.399
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,6500,119.422,26.214
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,7000,117.272,24.342
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,7500,115.408,22.719
