f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,component,PEC [EUR],PEC [EUR/kW]
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,COMP2,284784.1,252.42
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,IHX,115285.2,102.18
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,SNK_HX,283760.9,251.52
R1270,R600,R1270/R600,0.5,30.0,100.0,2.259,0.455,OK,SRC_HX,115922.5,102.75
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,COMP1,196419.3,174.1
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,COMP2,260105.7,230.55
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,IHX,122387.1,108.48
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,MOT1,0.0,0.0
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,MOT2,0.0,0.0
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,SNK_HX,276535.0,245.11
R1270,R600,R1270/R600,0.5,40.0,100.0,2.448,0.43,OK,SRC_HX,118862.3,105.36
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,COMP1,205265.3,181.94
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,COMP2,376248.4,333.49
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,IHX,89593.7,79.41
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,SNK_HX,250805.5,222.31
R1270,R600a,R1270/R600a,0.3,20.0,100.0,2.025,0.46,OK,SRC_HX,111453.2,98.79
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,COMP1,186270.1,165.1
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,COMP2,329163.2,291.76
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,IHX,97954.9,86.82
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,SNK_HX,245308.3,217.43
R1270,R600a,R1270/R600a,0.3,30.0,100.0,2.222,0.447,OK,SRC_HX,115396.5,102.28
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,COMP1,170601.0,151.22
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,COMP2,288994.0,256.15
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,IHX,105792.8,93.77
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,SNK_HX,239159.1,211.98
R1270,R600a,R1270/R600a,0.3,40.0,100.0,2.45,0.43,OK,SRC_HX,118879.1,105.37
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,COMP1,157806.4,139.87
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,COMP2,254510.6,225.59
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,IHX,112995.9,100.16
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,SNK_HX,232793.7,206.34
R1270,R600a,R1270/R600a,0.3,50.0,100.0,2.713,0.406,OK,SRC_HX,121953.7,108.1
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,COMP1,223282.7,197.91
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,COMP2,323033.2,286.33
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,IHX,91975.8,81.52
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,SNK_HX,244458.8,216.68
R1270,R600a,R1270/R600a,0.4,20.0,100.0,2.055,0.467,OK,SRC_HX,112005.3,99.28
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,COMP1,200459.6,177.68
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,COMP2,288994.0,256.15
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,IHX,99550.5,88.24
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,SNK_HX,239159.1,211.98
R1270,R600a,R1270/R600a,0.4,30.0,100.0,2.237,0.451,OK,SRC_HX,115609.9,102.47
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,COMP1,181922.7,161.25
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,COMP2,259128.0,229.68
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,IHX,106675.1,94.55
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,SNK_HX,233701.9,207.15
R1270,R600a,R1270/R600a,0.4,40.0,100.0,2.445,0.429,OK,SRC_HX,118829.6,105.33
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,COMP1,166936.5,147.97
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,COMP2,232810.8,206.36
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,IHX,113287.5,100.41
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,SNK_HX,228307.8,202.36
R1270,R600a,R1270/R600a,0.4,50.0,100.0,2.685,0.402,OK,SRC_HX,121704.4,107.87
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,COMP1,242132.2,214.62
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,COMP2,278608.2,246.95
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,IHX,94176.8,83.48
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,SNK_HX,237345.3,210.37
R1270,R600a,R1270/R600a,0.5,20.0,100.0,2.048,0.465,OK,SRC_HX,111867.1,99.16
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,COMP1,215553.8,191.06
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,COMP2,254510.6,225.59
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,IHX,101029.5,89.55
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,SNK_HX,232793.7,206.34
R1270,R600a,R1270/R600a,0.5,30.0,100.0,2.213,0.446,OK,SRC_HX,115274.7,102.18
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,COMP1,194147.1,172.09
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,COMP2,232810.8,206.36
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,IHX,107499.8,95.28
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,MOT1,0.0,0.0
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,MOT2,0.0,0.0
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,SNK_HX,228307.8,202.36
R1270,R600a,R1270/R600a,0.5,40.0,100.0,2.403,0.421,OK,SRC_HX,118345.1,104.9
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,COMP1,244482.3,216.7
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,COMP2,425925.3,377.53
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,IHX,116273.5,103.06
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,SNK_HX,305507.6,270.79
R290,R600,R290/R600,0.3,20.0,100.0,2.109,0.48,V_OUT,SRC_HX,112065.9,99.33
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,COMP1,218840.4,193.97
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,COMP2,370801.0,328.67
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,IHX,126416.6,112.05
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,SNK_HX,302949.2,268.52
R290,R600,R290/R600,0.3,30.0,100.0,2.309,0.466,OK,SRC_HX,115915.0,102.74
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,COMP1,197935.7,175.44
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,COMP2,324304.5,287.45
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,IHX,135644.1,120.23
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,SNK_HX,293734.0,260.36
R290,R600,R290/R600,0.3,40.0,100.0,2.542,0.447,OK,SRC_HX,119319.3,105.76
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,COMP1,180890.7,160.34
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,COMP2,284784.1,252.42
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,IHX,143747.9,127.41
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,SNK_HX,283760.9,251.52
R290,R600,R290/R600,0.3,50.0,100.0,2.813,0.422,OK,SRC_HX,122341.9,108.44
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,COMP1,167160.1,148.17
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,COMP2,250959.9,222.44
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,IHX,150657.0,133.54
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,SNK_HX,273669.8,242.57
R290,R600,R290/R600,0.3,60.0,100.0,3.129,0.388,OK,SRC_HX,125023.9,110.82
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,COMP1,264446.2,234.4
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,COMP2,363673.7,322.35
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,IHX,120221.3,106.56
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,SNK_HX,301708.6,267.42
R290,R600,R290/R600,0.4,20.0,100.0,2.121,0.483,OK,SRC_HX,112263.7,99.51
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,COMP1,234543.9,207.89
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,COMP2,324304.5,287.45
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,IHX,129354.3,114.66
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,SNK_HX,293734.0,260.36
R290,R600,R290/R600,0.4,30.0,100.0,2.307,0.465,OK,SRC_HX,115885.4,102.72
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,COMP1,210407.9,186.5
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,COMP2,290054.6,257.09
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,IHX,137588.9,121.95
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,SNK_HX,285205.7,252.8
R290,R600,R290/R600,0.4,40.0,100.0,2.522,0.443,OK,SRC_HX,119119.7,105.58
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,COMP1,190848.2,169.16
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,COMP2,260105.7,230.55
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,IHX,144805.1,128.35
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,SNK_HX,276535.0,245.11
R290,R600,R290/R600,0.4,50.0,100.0,2.774,0.416,OK,SRC_HX,122021.6,108.16
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,COMP1,175091.1,155.19
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,COMP2,233793.3,207.23
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,IHX,151018.0,133.86
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,SNK_HX,268034.8,237.58
R290,R600,R290/R600,0.4,60.0,100.0,3.066,0.38,OK,SRC_HX,124627.3,110.47
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,COMP1,285573.9,253.12
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,COMP2,312363.1,276.87
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,IHX,123865.5,109.79
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,SNK_HX,290930.3,257.87
R290,R600,R290/R600,0.5,20.0,100.0,2.095,0.477,OK,SRC_HX,111842.3,99.13
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,COMP1,251384.3,222.82
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,COMP2,284784.1,252.42
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,IHX,132012.3,117.01
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,SNK_HX,283760.9,251.52
R290,R600,R290/R600,0.5,30.0,100.0,2.268,0.457,OK,SRC_HX,115365.4,102.26
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,COMP1,223929.5,198.48
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,COMP2,260105.7,230.55
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,IHX,139305.9,123.48
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,SNK_HX,276535.0,245.11
R290,R600,R290/R600,0.5,40.0,100.0,2.468,0.433,OK,SRC_HX,118536.1,105.07
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,COMP1,201726.3,178.8
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,COMP2,237950.6,210.91
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,IHX,145709.2,129.15
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,SNK_HX,269429.0,238.81
R290,R600,R290/R600,0.5,50.0,100.0,2.701,0.404,OK,SRC_HX,121406.4,107.61
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,COMP1,183773.9,162.89
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,COMP2,217998.2,193.23
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,IHX,151298.5,134.11
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,MOT1,0.0,0.0
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,MOT2,0.0,0.0
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,SNK_HX,262573.2,232.74
R290,R600,R290/R600,0.5,60.0,100.0,2.974,0.368,OK,SRC_HX,124012.5,109.92
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,COMP1,236538.9,209.66
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,COMP2,376248.4,333.49
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,IHX,100757.2,89.31
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,MOT2,0.0,0.0
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,SNK_HX,250805.5,222.31
R290,R600a,R290/R600a,0.3,20.0,100.0,2.026,0.46,OK,SRC_HX,110603.6,98.04
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,COMP1,213252.2,189.02
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,COMP2,329163.2,291.76
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,IHX,110109.6,97.6
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,MOT1,0.0,0.0
R290,R600a,R290/R600a,0.3,30.0,100.0,2.225,0.448,OK,MOT2,0.0,0.0
