Connection,Kind,Energy Flow [kW],Exergy Flow [kW],C^TOT [EUR/h],c^TOT [EUR/GJ_ex]
e1,power,571.1,571.1,103.9,50.52
e2,power,308.6,308.6,56.14,50.52
e3,power,293.2,293.2,57.18,54.17
e4,power,262.4,262.4,47.73,50.52
e5,power,249.3,249.3,48.62,54.17
