Component,E_F [kW],E_P [kW],E_D [kW],E_L [kW],epsilon [%],y [%],y* [%],C_F [EUR/h],C_P [EUR/h],C_D [EUR/h],Z [EUR/h],C_D+Z [EUR/h],f [%],r [%],c_F [EUR/GJ],c_P [EUR/GJ]
COMP1,328.5,276.8,51.72,0,84.26,8.845,16.02,63.72,72.85,10.03,6.665,16.7,39.92,14.34,53.88,73.12
COMP2,191.6,162.7,28.91,0,84.91,4.945,8.955,37.17,44.2,5.608,5.645,11.25,50.16,18.91,53.88,75.45
IHX,171.2,146.2,24.99,0,85.4,4.275,7.742,80.9,83.9,11.81,1.812,13.63,13.3,21.45,131.3,159.5
MOT1,345.8,328.5,17.29,0,95,2.957,5.355,62.89,63.72,3.144,0,3.144,0,1.314,50.52,53.88
MOT2,201.7,191.6,10.09,0,95,1.725,3.124,36.69,37.17,1.834,0,1.834,0,1.314,50.52,53.88
SNK_HX,272.9,261.9,11.02,0,95.96,1.885,3.414,114.4,118.5,4.62,3.609,8.229,43.86,7.977,116.4,125.7
SRC_HX,47.24,1.166e-06,47.24,0,2.467e-06,8.079,14.63,45.79,49.26,45.79,1.213,47,2.58,inf,269.3,1.174e+10
VAL1,105.6,10,95.6,0,9.47,16.35,29.61,41.22,45.79,37.32,0,37.32,0,1073,108.4,1272
VAL2,35.99,,35.99,0,,6.156,11.15,13.71,,13.71,0,13.71,0,inf,105.8,
TOT,584.7,261.9,322.8,0,44.79,55.21,100,99.58,118.5,54.98,18.95,73.93,25.63,165.8,47.31,125.7
