f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R717,R600,R717/R600,0.4,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.377,0.42,1128.2,1800.0,41.7,86.3,146.8,75.3,105.8,107.9,16.28,47.37,9.12,17.05,264.5,726.9,178.41,139.01,334.13,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.5,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.375,0.42,1128.2,1800.0,41.7,90.3,155.6,79.3,105.8,108.3,16.29,51.46,9.97,17.05,271.2,660.5,198.87,118.7,334.29,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.365,0.419,1128.2,1800.0,41.7,82.3,138.0,71.2,105.8,107.5,16.29,43.54,8.32,17.05,257.6,801.0,158.61,159.92,335.3,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.315,0.412,1128.2,1800.0,41.8,90.3,155.4,79.5,105.6,109.1,16.33,51.46,13.29,22.03,268.6,568.8,196.96,126.37,340.35,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.301,0.411,1128.2,1800.0,41.8,86.3,146.6,75.4,105.6,108.8,16.34,47.37,12.21,22.03,261.3,625.6,176.22,148.43,341.74,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,60,100.0,V_ONLY,OK,"V_c1, V_c2",,,3.274,0.407,1128.2,1800.0,41.9,82.3,137.7,71.4,105.6,108.5,16.36,43.54,11.21,22.03,253.7,688.6,156.17,171.24,344.65,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.5,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.995,0.451,1128.2,1800.0,32.2,85.3,161.4,74.2,105.8,107.8,12.46,46.39,8.91,17.05,326.8,744.7,213.73,144.18,376.75,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.988,0.449,1128.2,1800.0,32.3,80.3,150.0,69.2,105.8,107.3,12.47,41.71,7.94,17.05,316.6,841.3,188.15,170.6,377.64,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.6,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.986,0.449,1128.2,1800.0,32.3,90.3,172.6,79.3,105.8,108.3,12.47,51.46,9.97,17.05,336.8,660.5,240.29,118.7,377.88,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.965,0.446,1128.2,1800.0,32.3,75.4,138.5,64.1,105.8,106.9,12.48,37.39,7.05,17.05,306.1,952.5,163.55,197.98,380.55,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.6,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.941,0.442,1128.2,1800.0,32.3,90.3,172.5,79.5,105.6,109.1,12.5,51.46,13.29,22.03,333.6,568.8,238.08,126.37,383.62,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.935,0.441,1128.2,1800.0,32.3,85.3,161.2,74.4,105.6,108.8,12.5,46.39,11.96,22.03,322.7,640.7,211.09,154.06,384.37,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.912,0.438,1128.2,1800.0,32.4,80.3,149.7,69.4,105.6,108.4,12.52,41.71,10.73,22.03,311.4,722.8,185.11,182.93,387.41,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.872,0.431,1128.2,1800.0,32.5,75.4,138.1,64.3,105.6,108.0,12.55,37.39,9.59,22.03,299.8,816.6,160.16,212.98,392.78,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.813,0.422,1128.2,1800.0,32.5,75.5,88.0,64.1,105.8,106.9,11.46,28.78,7.05,17.05,511.5,952.5,182.97,197.98,401.0,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.733,0.409,1128.2,1800.0,32.6,75.5,88.0,64.3,105.6,108.0,11.51,28.78,9.59,22.03,501.2,816.6,179.18,212.98,412.81,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.5,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.688,0.474,1128.2,1800.0,22.8,80.3,168.6,69.2,105.8,107.3,9.36,41.71,7.94,17.05,399.6,841.3,228.16,170.6,419.76,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.673,0.471,1128.2,1800.0,22.8,74.4,154.4,63.1,105.8,106.8,9.37,36.57,6.88,17.05,384.4,976.8,197.39,203.57,422.06,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600,R717/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.641,0.465,1128.2,1800.0,22.9,68.4,140.0,57.0,105.8,106.4,9.39,31.93,5.93,17.05,368.6,1138.1,167.94,237.92,427.23,R717-HP,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.5,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.63,0.463,1128.2,1800.0,22.9,80.3,168.3,69.4,105.6,108.4,9.4,41.71,10.73,22.03,393.0,722.8,224.63,182.93,429.01,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.599,0.458,1128.2,1800.0,23.0,74.4,154.1,63.3,105.6,108.0,9.42,36.57,9.37,22.03,376.2,837.0,193.32,219.14,434.16,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.549,0.448,1128.2,1800.0,23.1,68.4,139.5,57.2,105.6,107.5,9.46,31.93,8.15,22.03,358.5,971.9,163.42,257.06,442.61,R717-HP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.542,0.447,1128.2,1800.0,23.0,68.6,81.8,57.0,105.8,106.4,9.04,25.16,5.93,17.05,578.7,1138.1,183.76,237.92,443.87,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.532,0.445,1128.2,1800.0,23.1,68.5,86.9,57.0,105.8,106.4,11.02,29.91,5.93,17.05,485.0,1138.1,185.45,237.92,445.66,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.522,0.443,1128.2,1800.0,23.0,74.5,88.6,63.1,105.8,106.8,9.05,28.24,6.88,17.05,629.2,976.8,221.35,203.57,447.28,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.459,0.432,1128.2,1800.0,23.2,68.6,81.8,57.2,105.6,107.5,9.1,25.16,8.15,22.03,563.1,971.9,178.8,257.06,458.81,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.459,0.432,1128.2,1800.0,23.2,74.5,88.6,63.3,105.6,108.0,9.1,28.24,9.37,22.03,616.0,837.0,216.78,219.14,458.86,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
