f1,f2,pair,ls,T_src,T_steam,status_4state,status_modern,reason,reason_modern,no_solve_class,COP,eta_Lorenz,Q_H_kW,m_steam [kg/h],T_evap_c1 [°C],T_cond_c1 [°C],T_disch_c1 [°C],T_evap_c2 [°C],T_cond_c2 [°C],T_disch_c2 [°C],p_low_c1 [bar],p_high_c1 [bar],p_low_c2 [bar],p_high_c2 [bar],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],label_c1,label_c2,scale_k,p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,p_OK_c1_modern,p_OK_c2_modern,T_OK_c1_modern,T_OK_c2_modern,V_OK_c1_modern,V_OK_c2_modern,feasible,status,m_steam [kg/s]
R290,R600,R290/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.381,0.447,1128.2,1800.0,15.0,68.0,82.8,58.0,105.0,105.7,7.32,24.87,6.08,16.8,711.8,1112.6,220.49,229.73,473.91,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.381,0.478,1128.2,1800.0,15.0,68.0,82.8,58.0,105.0,105.7,7.32,24.87,6.08,16.8,711.8,1112.6,220.49,229.73,473.91,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.378,0.478,1128.2,1800.0,15.0,61.0,80.3,51.0,105.0,105.2,8.92,25.8,5.09,16.8,541.2,1330.7,180.15,270.62,474.49,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.368,0.444,1128.2,1800.0,15.0,68.0,89.0,58.0,105.0,105.7,8.92,29.63,6.08,16.8,592.9,1112.6,222.81,229.73,476.35,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.368,0.476,1128.2,1800.0,15.0,68.0,89.0,58.0,105.0,105.7,8.92,29.63,6.08,16.8,592.9,1112.6,222.81,229.73,476.35,R1270,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R717,R600a,R717/R600a,0.3,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.345,0.471,1128.2,1800.0,15.0,61.0,138.2,51.0,105.0,106.5,7.28,26.79,7.02,21.78,424.5,1138.5,161.41,295.67,481.14,R717-LP,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.4,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.343,0.439,1128.2,1800.0,15.0,74.0,89.6,64.0,105.0,106.2,7.32,27.95,7.03,16.8,773.3,957.8,261.42,196.06,481.56,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.3,50,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.333,0.406,1128.2,1800.0,15.0,75.0,90.7,65.0,105.0,106.3,7.32,28.49,7.2,16.8,784.3,934.5,268.76,190.57,483.5,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600,R290/R600,0.5,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.333,0.469,1128.2,1800.0,15.0,75.0,90.7,65.0,105.0,106.3,7.32,28.49,7.2,16.8,784.3,934.5,268.76,190.57,483.5,R290,R600,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.4,40,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.328,0.437,1128.2,1800.0,15.0,74.0,96.4,64.0,105.0,106.2,8.92,33.25,7.03,16.8,642.9,957.8,264.37,196.06,484.66,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.3,50,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.318,0.404,1128.2,1800.0,15.0,75.0,97.6,65.0,105.0,106.3,8.92,33.89,7.2,16.8,651.9,934.5,271.84,190.57,486.74,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600,R1270/R600,0.5,30,100.0,HARD,OK,"p_c1, V_c1, V_c2",,,2.318,0.466,1128.2,1800.0,15.0,75.0,97.6,65.0,105.0,106.3,8.92,33.89,7.2,16.8,651.9,934.5,271.84,190.57,486.74,R1270,R600,1.0,False,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.302,0.432,1128.2,1800.0,15.0,68.0,82.8,58.0,105.0,107.0,7.32,24.87,8.3,21.78,695.7,955.5,215.5,250.06,490.06,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R290,R600a,R290/R600a,0.4,30,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.302,0.463,1128.2,1800.0,15.0,68.0,82.8,58.0,105.0,107.0,7.32,24.87,8.3,21.78,695.7,955.5,215.5,250.06,490.06,R290,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
R1270,R600a,R1270/R600a,0.3,40,100.0,V_ONLY,OK,"V_c1, V_c2",,,2.291,0.43,1128.2,1800.0,15.0,68.0,89.0,58.0,105.0,107.0,8.92,29.63,8.3,21.78,579.5,955.5,217.77,250.06,492.45,R1270,R600a,1.0,True,True,True,True,False,False,True,True,True,True,True,True,False,ok,0.5
