Connection,m [kg/s],T [°C],p [bar],h [kJ/kg],s [J/kgK],E [kW],e^PH [kJ/kg],e^T [kJ/kg],e^M [kJ/kg]
11,22.78220382143367,20.000000000012847,3.0000000000000004,84.19424925876591,296.4216479103904,4.534177142285649,0.19902276258365578,-1.588712223110633e-10,0.199022762742527
12,22.78220382143367,20.001115997730494,3.1500000000000004,84.21303115883883,296.4344617305574,4.876491799447852,0.21404829127461372,8.852923361502007e-09,0.21404828242169036
13,22.78220382143367,9.999999999997783,3.0000000000000004,42.312658505312875,151.05947575370618,21.195486588320414,0.9303527768625941,0.731330014120067,0.199022762742527
21,4.681717251567178,8.906424438914257,5.3361660578019245,588.0241001514664,2400.080864483442,412.14600660331223,88.03308368640775,0.38402340029322296,87.64906028611452
22,4.681717251567178,91.4133139182868,26.21016459652439,690.7489375675768,2474.361347279503,791.1287422620948,168.98259757085268,56.08583031787974,112.89676725297294
22c,4.681717251567178,65.08403653118455,25.91016459652439,384.1282263314249,1587.1755498393463,573.2313463317311,122.44040285428284,9.603057022573674,112.83734583170916
23,4.681717251567178,65.08403653118455,25.91016459652439,384.1282263314249,1587.1755498393463,573.2313463317311,122.44040285428284,9.603057022573674,112.83734583170916
24,4.681717251567178,4.999999999997783,5.511166057801924,384.1282263314249,1661.856083421147,470.7363906295024,100.54780443477789,11.291469614003756,89.25633482077414
31,10.719722287647679,64.1162676825299,6.245490745205005,679.3118758703863,2482.789035833556,801.6988721722238,74.78727999288007,45.407527543053845,29.37975244982622
32,10.719722287647679,127.57017675220163,24.505543662122523,750.7681938207704,2529.3238062880305,1421.4558642403172,132.60192998453505,100.07785943655193,32.52407054798311
32c,10.719722287647679,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,837.0432413124686,78.08441476856096,45.60328843923769,32.481126329323274
33,10.719722287647679,125.21266209501391,24.255543662122523,545.3987543395955,2014.7342641928544,837.0432413124686,78.08441476856096,45.60328843923769,32.481126329323274
34,10.719722287647679,60.084036531184836,6.395490745205004,545.3987543395955,2078.179512810585,637.6673984193404,59.485440136273276,30.079793693340502,29.405646442932778
41,1.0,120.21009132796223,2.0,504.7041850380444,1530.1740813513566,59.03443267864294,59.03443267864294,58.93558268957684,0.09884998906610508
42,1.0,120.21266209501312,2.1750000000000003,504.72738373191606,1530.1858764342837,59.05417364395452,59.05417364395452,58.937793087585014,0.11638055636950606
43,1.0,120.21009132796223,2.0,2706.230741339982,7126.894757487327,619.8823227713206,619.8823227713206,619.7834727822544,0.09884998906610508
